property_master_id,rera_id,project_status,project_age,construction_duration_months,completion_percent,unsold_inventory,developer_project_count,developer_completion_rate,developer_lapsed_project_count
PROP-C840B62ADC25,,Unregistered,,,,,0,1.0,0
PROP-EF0FC2ADC232,RERA-MHA-01160200,Ongoing,18.0,48.0,37.5,240.0,5,0.8,0
PROP-5A8634785F1E,,Unregistered,,,,,0,1.0,0
PROP-7CFF038C6D82,RERA-MHA-62888483,Ongoing,33.0,54.0,61.1,166.0,10,0.4,0
PROP-05EB98F9B79E,RERA-MHA-33044759,Ongoing,21.0,24.0,87.5,69.0,9,0.333,0
PROP-F8E38FC09FCC,,Unregistered,,,,,0,1.0,0
PROP-3E90936B5408,,Unregistered,,,,,0,1.0,0
PROP-97BF80B92FB0,RERA-MHA-36207829,Completed,39.0,27.0,100.0,71.0,5,1.0,0
PROP-E4D39546C414,RERA-MHA-18090669,Ongoing,39.0,56.0,69.6,134.0,17,0.412,0
PROP-077E6C92FF08,,Unregistered,,,,,0,1.0,0
PROP-8E1BC94036AF,RERA-MHA-97632493,Ongoing,19.0,41.0,46.3,97.0,11,0.818,1
PROP-DE40C0A09AFD,,Unregistered,,,,,0,1.0,0
PROP-EB787D73C7DC,,Unregistered,,,,,0,1.0,0
PROP-2F97D90EBB27,,Unregistered,,,,,0,1.0,0
PROP-80679BCCA875,,Unregistered,,,,,0,1.0,0
PROP-427BB62F325C,RERA-MHA-18508821,Ongoing,27.0,50.0,54.0,27.0,10,0.9,3
PROP-31679F275D75,,Unregistered,,,,,0,1.0,0
PROP-5E89EAE1291C,,Unregistered,,,,,0,1.0,0
PROP-7ED93828946E,,Unregistered,,,,,0,1.0,0
PROP-2C3582A9D384,RERA-MHA-63457931,Completed,52.0,27.0,100.0,52.0,13,0.769,0
PROP-AFAFB7FC358E,,Unregistered,,,,,0,1.0,0
PROP-D5871F31B3FC,,Unregistered,,,,,0,1.0,0
PROP-9E3F60C7588B,,Unregistered,,,,,0,1.0,0
PROP-A9F7835F6887,,Unregistered,,,,,0,1.0,0
PROP-75928C26C846,,Unregistered,,,,,0,1.0,0
PROP-D611C47AAB89,,Unregistered,,,,,0,1.0,0
PROP-24C399D085C4,RERA-MHA-78897001,Ongoing,11.0,36.0,30.6,163.0,6,0.833,0
PROP-6F2B114112D0,RERA-MHA-36113529,Ongoing,11.0,51.0,21.6,72.0,4,0.75,0
PROP-A4A9ADFE584E,,Unregistered,,,,,0,1.0,0
PROP-80F314955A32,,Unregistered,,,,,0,1.0,0
PROP-02D70E2C301B,,Unregistered,,,,,0,1.0,0
PROP-F43E85CE9F7D,,Unregistered,,,,,0,1.0,0
PROP-6BD911622F07,,Unregistered,,,,,0,1.0,0
PROP-10CE836348F3,RERA-MHA-25540775,Ongoing,25.0,48.0,52.1,26.0,14,0.5,0
PROP-8B75F2107C1E,,Unregistered,,,,,0,1.0,0
PROP-87BC2A39EC39,,Unregistered,,,,,0,1.0,0
PROP-3B51AE728A42,,Unregistered,,,,,0,1.0,0
PROP-3A267EF7EE46,,Unregistered,,,,,0,1.0,0
PROP-25B5EF21FD58,,Unregistered,,,,,0,1.0,0
PROP-89F30265B2D3,RERA-MHA-47908921,Ongoing,19.0,28.0,67.9,32.0,7,0.286,0
PROP-721CDEB9B570,,Unregistered,,,,,0,1.0,0
PROP-5FFD9E63CD87,,Unregistered,,,,,0,1.0,0
PROP-BA4CA07F778B,,Unregistered,,,,,0,1.0,0
PROP-CBF762B3ABB9,,Unregistered,,,,,0,1.0,0
PROP-D41CE6C0C258,RERA-MHA-80571309,Ongoing,23.0,47.0,48.9,32.0,13,0.538,0
PROP-79558E28EE67,RERA-MHA-50385204,Completed,26.0,25.0,100.0,86.0,18,0.5,0
PROP-6ED3D1925DF9,RERA-MHA-59375713,Completed,35.0,25.0,100.0,93.0,8,0.75,0
PROP-0E85C9AE5753,,Unregistered,,,,,0,1.0,0
PROP-1EAE5EF39BD4,,Unregistered,,,,,0,1.0,0
PROP-68172BD26D64,,Unregistered,,,,,0,1.0,0
PROP-77294DD6BB0C,RERA-MHA-17887174,Completed,59.0,49.0,100.0,66.0,14,0.714,1
PROP-3562457C4AA5,,Unregistered,,,,,0,1.0,0
PROP-12D367E5B142,,Unregistered,,,,,0,1.0,0
PROP-8803A37018B1,RERA-MHA-43076856,Ongoing,26.0,27.0,96.3,37.0,5,0.8,0
PROP-3805FE794E96,RERA-MHA-60825090,Ongoing,24.0,40.0,60.0,57.0,12,0.333,0
PROP-299EECD690EE,,Unregistered,,,,,0,1.0,0
PROP-E856BA58E297,,Unregistered,,,,,0,1.0,0
PROP-9DB4B5C4CD17,,Unregistered,,,,,0,1.0,0
PROP-8CF93AF71907,,Unregistered,,,,,0,1.0,0
PROP-6063CA8BF4D2,RERA-MHA-42654134,Ongoing,24.0,47.0,51.1,78.0,18,0.778,0
PROP-A24FE160DB0B,RERA-MHA-26132062,Ongoing,20.0,35.0,57.1,88.0,3,0.667,0
PROP-5BB252543157,,Unregistered,,,,,0,1.0,0
PROP-E8733EE73AE2,,Unregistered,,,,,0,1.0,0
PROP-F635B2C448CD,RERA-MHA-46552218,Ongoing,40.0,42.0,95.2,138.0,5,0.8,1
PROP-C227B16C5785,,Unregistered,,,,,0,1.0,0
PROP-82E45F1B4040,,Unregistered,,,,,0,1.0,0
PROP-85D0D20D009A,,Unregistered,,,,,0,1.0,0
PROP-5E0E0DAE0DF2,RERA-MHA-14904778,Ongoing,32.0,33.0,97.0,118.0,11,0.909,1
PROP-8596EFC5A64F,,Unregistered,,,,,0,1.0,0
PROP-D35189812D63,RERA-MHA-16139097,Ongoing,15.0,55.0,27.3,95.0,9,0.222,0
PROP-D2955698590B,RERA-MHA-16139097,Ongoing,15.0,55.0,27.3,95.0,9,0.222,0
PROP-B6DF006213E5,RERA-MHA-09056624,Ongoing,6.0,47.0,12.8,35.0,5,0.4,0
PROP-48C5094EAB3C,,Unregistered,,,,,0,1.0,0
PROP-E6CEC9BBB145,,Unregistered,,,,,0,1.0,0
PROP-495D2BCE9AAF,RERA-MHA-01950469,Completed,35.0,34.0,100.0,24.0,15,0.8,0
PROP-F0452D2760F8,RERA-MHA-74372715,Ongoing,29.0,56.0,51.8,102.0,14,0.571,0
PROP-188005F60844,,Unregistered,,,,,0,1.0,0
PROP-409F0773A23D,RERA-MHA-25908311,Ongoing,21.0,49.0,42.9,17.0,7,0.429,0
PROP-C28EEAB1CF90,,Unregistered,,,,,0,1.0,0
PROP-3646AE63A324,,Unregistered,,,,,0,1.0,0
PROP-BE7766288877,,Unregistered,,,,,0,1.0,0
PROP-B01242B46280,RERA-MHA-19313956,Ongoing,26.0,35.0,74.3,132.0,70,0.5,4
PROP-C91D0D2F6FCC,,Unregistered,,,,,0,1.0,0
PROP-DC7D9D13413D,,Unregistered,,,,,0,1.0,0
PROP-CD2460B83308,RERA-MHA-93864686,Ongoing,8.0,36.0,22.2,100.0,11,0.545,1
PROP-2B717BE67EC4,,Unregistered,,,,,0,1.0,0
PROP-A5B9D1415A4E,RERA-MHA-33850260,Ongoing,34.0,60.0,56.7,42.0,13,0.462,0
PROP-4F3E18350F77,,Unregistered,,,,,0,1.0,0
PROP-82F1AB80716E,,Unregistered,,,,,0,1.0,0
PROP-A86A7155FE85,,Unregistered,,,,,0,1.0,0
PROP-49B4FC7944FD,RERA-MHA-26937089,Ongoing,27.0,50.0,54.0,98.0,14,0.643,0
PROP-B3B83C579D7B,RERA-MHA-66600368,Ongoing,14.0,49.0,28.6,184.0,14,0.643,0
PROP-AA0FFEC4D271,,Unregistered,,,,,0,1.0,0
PROP-1B468FB2E347,,Unregistered,,,,,0,1.0,0
PROP-4578FCC980AB,,Unregistered,,,,,0,1.0,0
PROP-86DB4B28483E,,Unregistered,,,,,0,1.0,0
PROP-D01B19EA5FAE,RERA-MHA-35141329,Ongoing,19.0,47.0,40.4,93.0,9,0.556,0
PROP-BE0630D65353,,Unregistered,,,,,0,1.0,0
PROP-9F563109B018,,Unregistered,,,,,0,1.0,0
PROP-E9B36E61B507,,Unregistered,,,,,0,1.0,0
PROP-4149FB1168FD,,Unregistered,,,,,0,1.0,0
PROP-4FABC8329903,,Unregistered,,,,,0,1.0,0
PROP-9AF0CD1625E1,,Unregistered,,,,,0,1.0,0
PROP-91F387589687,,Unregistered,,,,,0,1.0,0
PROP-BFE4844C22B9,,Unregistered,,,,,0,1.0,0
PROP-029C945DB289,,Unregistered,,,,,0,1.0,0
PROP-80DB941AB84B,,Unregistered,,,,,0,1.0,0
PROP-A86663C443E0,,Unregistered,,,,,0,1.0,0
PROP-79A644DAC603,RERA-MHA-99915503,Ongoing,21.0,45.0,46.7,18.0,5,0.6,0
PROP-BDD69A5EA45B,RERA-MHA-47315112,Ongoing,22.0,34.0,64.7,144.0,10,0.8,2
PROP-EBD55CDA3366,,Unregistered,,,,,0,1.0,0
PROP-29C1D33D7BC9,,Unregistered,,,,,0,1.0,0
PROP-DB2BDC4AD775,RERA-MHA-15446934,Ongoing,8.0,41.0,19.5,142.0,8,0.625,0
PROP-38E09D133C42,,Unregistered,,,,,0,1.0,0
PROP-9E1F411F2C63,,Unregistered,,,,,0,1.0,0
PROP-750ECC26561A,RERA-MHA-00603809,Ongoing,15.0,45.0,33.3,186.0,4,0.75,0
PROP-C96A8903D87E,,Unregistered,,,,,0,1.0,0
PROP-9DC609017C28,RERA-MHA-99032477,Completed,32.0,30.0,100.0,77.0,13,0.692,1
PROP-32BBB3AB27FA,RERA-MHA-42681647,Ongoing,41.0,48.0,85.4,76.0,9,0.444,0
PROP-82E7EF8EB3F0,,Unregistered,,,,,0,1.0,0
PROP-471765908D14,RERA-MHA-23867274,Ongoing,16.0,35.0,45.7,144.0,7,0.571,0
PROP-6D951E8398AE,RERA-MHA-71254042,Ongoing,36.0,52.0,69.2,20.0,12,0.583,0
PROP-CD3474A91816,,Unregistered,,,,,0,1.0,0
PROP-9A48FBBB114F,,Unregistered,,,,,0,1.0,0
PROP-7D64054442CC,,Unregistered,,,,,0,1.0,0
PROP-170E8E55BC70,RERA-MHA-73347332,Completed,38.0,31.0,100.0,34.0,17,0.765,3
PROP-85AD7C219091,RERA-MHA-92857947,Completed,67.0,48.0,100.0,67.0,22,0.773,1
PROP-0EF77E785976,RERA-MHA-40335639,Ongoing,29.0,32.0,90.6,66.0,6,0.833,0
PROP-F23EE3B56739,,Unregistered,,,,,0,1.0,0
PROP-9B425F0FA836,,Unregistered,,,,,0,1.0,0
PROP-D6557117D11F,RERA-MHA-22962257,Ongoing,23.0,43.0,53.5,58.0,14,0.286,0
PROP-DFD6E796FB34,RERA-MHA-81151346,Ongoing,16.0,28.0,57.1,105.0,15,0.933,2
PROP-1A28549757EF,,Unregistered,,,,,0,1.0,0
PROP-322A3F477194,,Unregistered,,,,,0,1.0,0
PROP-C276C177DD60,,Unregistered,,,,,0,1.0,0
PROP-DFD5D337F5B4,,Unregistered,,,,,0,1.0,0
PROP-AC550DA8A89F,RERA-MHA-01950469,Completed,83.0,34.0,100.0,24.0,16,0.938,1
PROP-5FDDD3339225,RERA-MHA-16004048,Ongoing,6.0,28.0,21.4,56.0,14,0.643,0
PROP-A7E68362B9E1,RERA-MHA-00867301,Completed,63.0,33.0,100.0,41.0,18,0.833,7
PROP-34079E90375F,,Unregistered,,,,,0,1.0,0
PROP-404A8D0E85E1,,Unregistered,,,,,0,1.0,0
PROP-5FE0FAB23EE7,,Unregistered,,,,,0,1.0,0
PROP-756DE0B66A27,,Unregistered,,,,,0,1.0,0
PROP-34BE08EE9327,RERA-MHA-76825476,Ongoing,22.0,32.0,68.8,87.0,13,0.385,0
PROP-1471863660C6,,Unregistered,,,,,0,1.0,0
PROP-B0DC385BC847,,Unregistered,,,,,0,1.0,0
PROP-EFE6961AB1A4,RERA-MHA-87913961,Ongoing,15.0,52.0,28.8,62.0,15,0.867,1
PROP-6BEFF074BF89,,Unregistered,,,,,0,1.0,0
PROP-A72F3CE455E6,RERA-MHA-33044759,Completed,24.0,24.0,100.0,69.0,12,0.333,0
PROP-844FEA368864,,Unregistered,,,,,0,1.0,0
PROP-79A3756F6ADC,,Unregistered,,,,,0,1.0,0
PROP-14FC5A05D657,,Unregistered,,,,,0,1.0,0
PROP-8D40A7AF8D20,,Unregistered,,,,,0,1.0,0
PROP-609277D71A22,,Unregistered,,,,,0,1.0,0
PROP-E5F1CE4B6859,,Unregistered,,,,,0,1.0,0
PROP-B19799A28630,,Unregistered,,,,,0,1.0,0
PROP-B6EC395ABFC2,RERA-MHA-48365561,Ongoing,23.0,44.0,52.3,177.0,11,0.273,0
PROP-23CA3016CA9F,RERA-MHA-59486800,Completed,56.0,40.0,100.0,37.0,21,0.762,3
PROP-1073A7A3F7FF,,Unregistered,,,,,0,1.0,0
PROP-FE0971249CC6,,Unregistered,,,,,0,1.0,0
PROP-21D99D1991EF,,Unregistered,,,,,0,1.0,0
PROP-8961185A0636,,Unregistered,,,,,0,1.0,0
PROP-76C893345A7E,RERA-MHA-31812705,Completed,31.0,28.0,100.0,102.0,14,1.0,1
PROP-0E99709D4C5E,,Unregistered,,,,,0,1.0,0
PROP-F0742D2CDF7F,,Unregistered,,,,,0,1.0,0
PROP-CDA2A0AB5F39,,Unregistered,,,,,0,1.0,0
PROP-DD413A5ABA93,,Unregistered,,,,,0,1.0,0
PROP-9A7FC4D4058B,,Unregistered,,,,,0,1.0,0
PROP-757EE071097A,RERA-MHA-46970818,Ongoing,12.0,45.0,26.7,90.0,13,0.385,0
PROP-4DAB8045B547,,Unregistered,,,,,0,1.0,0
PROP-32029C7A84AF,,Unregistered,,,,,0,1.0,0
PROP-B96F9893E0A5,,Unregistered,,,,,0,1.0,0
PROP-80E42E6F1ED4,,Unregistered,,,,,0,1.0,0
PROP-26388DAD56A4,,Unregistered,,,,,0,1.0,0
PROP-4E1D7BA11A5B,RERA-MHA-00605068,Ongoing,26.0,58.0,44.8,138.0,71,0.634,5
PROP-DDA9116DAF7E,RERA-MHA-23157052,Ongoing,14.0,27.0,51.9,96.0,9,0.778,0
PROP-044842348003,,Unregistered,,,,,0,1.0,0
PROP-1C9FE41A8DB4,RERA-MHA-58513569,Ongoing,39.0,57.0,68.4,177.0,5,0.8,1
PROP-919518ED3A0F,,Unregistered,,,,,0,1.0,0
PROP-B7C74F2E1B96,,Unregistered,,,,,0,1.0,0
PROP-A1A5BE7EE8C8,,Unregistered,,,,,0,1.0,0
PROP-B9DAFF8D3D76,,Unregistered,,,,,0,1.0,0
PROP-B169FA7E303E,,Unregistered,,,,,0,1.0,0
PROP-2A19538BD185,,Unregistered,,,,,0,1.0,0
PROP-917395C01FC1,,Unregistered,,,,,0,1.0,0
PROP-CCB8C6E19FC8,,Unregistered,,,,,0,1.0,0
PROP-3E1F36788B6A,RERA-MHA-47824897,Ongoing,23.0,58.0,39.7,25.0,5,0.8,2
PROP-169F6CAF7FC3,,Unregistered,,,,,0,1.0,0
PROP-A337A4A56B4A,RERA-MHA-85371530,Ongoing,8.0,25.0,32.0,114.0,10,0.7,0
PROP-EAD71130FB6C,RERA-MHA-61977214,Completed,36.0,28.0,100.0,202.0,12,0.667,0
PROP-1847807A5660,RERA-MHA-99120447,Ongoing,29.0,53.0,54.7,150.0,6,0.667,1
PROP-8BFFBB366B41,,Unregistered,,,,,0,1.0,0
PROP-81F507A8ABEB,RERA-MHA-23422959,Ongoing,13.0,30.0,43.3,35.0,12,0.75,1
PROP-B0B828688C61,,Unregistered,,,,,0,1.0,0
PROP-5DA266EDC1F8,,Unregistered,,,,,0,1.0,0
PROP-179CB8CA3EC9,RERA-MHA-85771683,Ongoing,25.0,59.0,42.4,26.0,14,0.643,0
PROP-95A0F0BC7B11,,Unregistered,,,,,0,1.0,0
PROP-994540E03A0B,,Unregistered,,,,,0,1.0,0
PROP-15DD8C665A5D,,Unregistered,,,,,0,1.0,0
PROP-BDC7587B7D0F,,Unregistered,,,,,0,1.0,0
PROP-D67677D65F08,RERA-MHA-62363722,Ongoing,16.0,41.0,39.0,128.0,5,0.0,0
PROP-F973F03BF731,,Unregistered,,,,,0,1.0,0
PROP-9A4577B5A758,RERA-MHA-92168103,Ongoing,41.0,47.0,87.2,145.0,14,0.857,0
PROP-3D5A72A14E06,,Unregistered,,,,,0,1.0,0
PROP-4326703C95AA,,Unregistered,,,,,0,1.0,0
PROP-66818C09D607,RERA-MHA-78114030,Ongoing,20.0,57.0,35.1,191.0,13,0.615,0
PROP-2F53A8EB4AC0,,Unregistered,,,,,0,1.0,0
PROP-D5AB948AD454,RERA-MHA-59558684,Ongoing,14.0,58.0,24.1,69.0,12,0.333,0
PROP-485FF5B36297,,Unregistered,,,,,0,1.0,0
PROP-5134FB7400B9,RERA-MHA-50277538,Ongoing,8.0,50.0,16.0,47.0,12,0.667,0
PROP-16539F5480B3,RERA-MHA-60994083,Ongoing,21.0,25.0,84.0,70.0,4,0.5,0
PROP-2BF813435AC4,RERA-MHA-20706943,Ongoing,13.0,30.0,43.3,87.0,11,0.364,0
PROP-1FFADD4722C5,,Unregistered,,,,,0,1.0,0
PROP-5EBF23E484B7,RERA-MHA-25244167,Ongoing,41.0,57.0,71.9,22.0,15,0.333,0
PROP-7C4F986DA28A,,Unregistered,,,,,0,1.0,0
PROP-89EB3F40E0DC,RERA-MHA-44189247,Ongoing,41.0,42.0,97.6,31.0,35,0.8,2
PROP-3B746E74FEC5,,Unregistered,,,,,0,1.0,0
PROP-A7620979369C,,Unregistered,,,,,0,1.0,0
PROP-8A3731312EA8,,Unregistered,,,,,0,1.0,0
PROP-8CD224366BEE,,Unregistered,,,,,0,1.0,0
PROP-0C9C0E19B5B7,,Unregistered,,,,,0,1.0,0
PROP-EE02B767F9D4,,Unregistered,,,,,0,1.0,0
PROP-322A9A93734C,RERA-MHA-34161535,Ongoing,9.0,59.0,15.3,38.0,4,0.5,0
PROP-6101D9D0815E,,Unregistered,,,,,0,1.0,0
PROP-14AD9AE54FDD,,Unregistered,,,,,0,1.0,0
PROP-3ACC31BABDF4,,Unregistered,,,,,0,1.0,0
PROP-DE8520E2BD7D,,Unregistered,,,,,0,1.0,0
PROP-733086894EEF,,Unregistered,,,,,0,1.0,0
PROP-779D284CACCD,,Unregistered,,,,,0,1.0,0
PROP-56A6059D3D89,RERA-MHA-44785412,Ongoing,18.0,39.0,46.2,141.0,21,0.143,0
PROP-0C0BA6EE62CF,RERA-MHA-75721725,Ongoing,7.0,24.0,29.2,66.0,13,0.538,0
PROP-01AEF3EBBBFD,RERA-MHA-04324210,Completed,28.0,24.0,100.0,116.0,7,0.857,0
PROP-D9CB1DD0F711,,Unregistered,,,,,0,1.0,0
PROP-8FB38B6B790A,,Unregistered,,,,,0,1.0,0
PROP-FA24825DAA86,,Unregistered,,,,,0,1.0,0
PROP-907A509B10C1,,Unregistered,,,,,0,1.0,0
PROP-683F4A26DDBB,RERA-MHA-60531797,Ongoing,19.0,27.0,70.4,7.0,13,0.308,0
PROP-589E7C63A76B,,Unregistered,,,,,0,1.0,0
PROP-D2E09CB44576,,Unregistered,,,,,0,1.0,0
PROP-15CDF11F6ABC,,Unregistered,,,,,0,1.0,0
PROP-AB5D1B36EE46,,Unregistered,,,,,0,1.0,0
PROP-5E63A90E974C,RERA-MHA-76679603,Ongoing,25.0,28.0,89.3,13.0,24,0.583,0
PROP-7CE767D91309,,Unregistered,,,,,0,1.0,0
PROP-C9C98F275622,,Unregistered,,,,,0,1.0,0
PROP-340DE7C8DCAE,RERA-MHA-10220788,Ongoing,18.0,30.0,60.0,27.0,6,0.167,0
PROP-A8C758D83A0D,,Unregistered,,,,,0,1.0,0
PROP-CD768F6295D7,RERA-MHA-69806670,Ongoing,24.0,51.0,47.1,118.0,16,0.625,1
PROP-CD2916DAC649,,Unregistered,,,,,0,1.0,0
PROP-EEAD8922BA8E,RERA-MHA-14203069,Ongoing,21.0,24.0,87.5,32.0,6,0.5,0
PROP-A4C983CE34DA,,Unregistered,,,,,0,1.0,0
PROP-8A5464BB826A,,Unregistered,,,,,0,1.0,0
PROP-DD153DE52BBC,,Unregistered,,,,,0,1.0,0
PROP-19B12CD4DF4E,,Unregistered,,,,,0,1.0,0
PROP-7F3404A31051,RERA-MHA-76679603,Ongoing,25.0,28.0,89.3,13.0,24,0.583,0
PROP-0837F5FEB209,,Unregistered,,,,,0,1.0,0
PROP-A999BCE08DF7,,Unregistered,,,,,0,1.0,0
PROP-67555383A521,,Unregistered,,,,,0,1.0,0
PROP-6D3EAB779747,,Unregistered,,,,,0,1.0,0
PROP-0321031F9CA0,,Unregistered,,,,,0,1.0,0
PROP-09576784F08D,RERA-MHA-94351121,Completed,27.0,26.0,100.0,103.0,31,0.613,2
PROP-FB94651590C5,RERA-MHA-86079963,Completed,41.0,39.0,100.0,28.0,9,0.778,0
PROP-F7B707A8DFBC,RERA-MHA-44785412,Completed,45.0,39.0,100.0,141.0,27,0.63,0
PROP-41C58F4603DB,,Unregistered,,,,,0,1.0,0
PROP-537ECF5FA56A,RERA-MHA-37992856,Ongoing,6.0,47.0,12.8,32.0,15,0.6,1
PROP-1D206A4B3AE7,,Unregistered,,,,,0,1.0,0
PROP-9E30481DB293,RERA-MHA-10793519,Ongoing,13.0,52.0,25.0,34.0,6,0.667,0
PROP-C25ED2F7937C,,Unregistered,,,,,0,1.0,0
PROP-9654897846B0,,Unregistered,,,,,0,1.0,0
PROP-1487CC1811D4,,Unregistered,,,,,0,1.0,0
PROP-F30ABBC96624,RERA-MHA-95893860,Completed,38.0,27.0,100.0,42.0,24,0.5,0
PROP-689C00A30632,,Unregistered,,,,,0,1.0,0
PROP-4803772315A9,,Unregistered,,,,,0,1.0,0
PROP-BFD663AE4D5D,RERA-MHA-62397317,Ongoing,37.0,38.0,97.4,195.0,14,0.5,0
PROP-D0C0A19B1B15,RERA-MHA-66417744,Completed,64.0,57.0,100.0,174.0,26,0.462,0
PROP-BAFCA8BA7060,RERA-MHA-62397317,Ongoing,31.0,38.0,81.6,195.0,12,0.417,0
PROP-7E7631D90398,,Unregistered,,,,,0,1.0,0
PROP-3139A2B78A7D,RERA-MHA-69861621,Ongoing,11.0,34.0,32.4,63.0,13,0.385,0
PROP-92C7CA059B8B,RERA-MHA-01350605,Ongoing,23.0,35.0,65.7,94.0,16,0.438,0
PROP-032A66170AF5,RERA-MHA-53432260,Ongoing,10.0,48.0,20.8,37.0,9,0.667,0
PROP-D7B607B692A4,,Unregistered,,,,,0,1.0,0
PROP-8182E3522144,RERA-MHA-17342017,Ongoing,23.0,41.0,56.1,76.0,16,0.438,0
PROP-A0FFB9A45C51,,Unregistered,,,,,0,1.0,0
PROP-5DE7CAAC6DAA,,Unregistered,,,,,0,1.0,0
PROP-B99A92935ADD,,Unregistered,,,,,0,1.0,0
PROP-8F876ABDB135,RERA-MHA-47482872,Ongoing,18.0,52.0,34.6,91.0,11,0.818,1
PROP-8B92C2A78410,,Unregistered,,,,,0,1.0,0
PROP-FCFE7741EE4A,,Unregistered,,,,,0,1.0,0
PROP-333C68C4F662,RERA-MHA-41766783,Ongoing,37.0,40.0,92.5,22.0,11,0.909,2
PROP-008F80C63D60,RERA-MHA-47283697,Ongoing,23.0,32.0,71.9,185.0,19,0.474,0
PROP-D3AA218443DE,RERA-MHA-63005797,Ongoing,7.0,60.0,11.7,95.0,17,0.765,2
PROP-DA00226ADDE9,RERA-MHA-02866479,Ongoing,29.0,51.0,56.9,122.0,13,0.385,0
PROP-C1842098EDBE,,Unregistered,,,,,0,1.0,0
PROP-FB0D36CBD496,RERA-MHA-03066349,Ongoing,35.0,39.0,89.7,41.0,38,0.684,3
PROP-73FBF94E1A0B,RERA-MHA-37207670,Ongoing,28.0,41.0,68.3,182.0,16,0.812,2
PROP-FC8585E65185,RERA-MHA-38933115,Ongoing,21.0,24.0,87.5,172.0,5,0.6,1
PROP-2F9E653D4A65,,Unregistered,,,,,0,1.0,0
PROP-F6B703E3FD12,RERA-MHA-59558684,Ongoing,14.0,58.0,24.1,69.0,12,0.333,0
PROP-9AE8B659470E,,Unregistered,,,,,0,1.0,0
PROP-DB6E46F069A3,,Unregistered,,,,,0,1.0,0
PROP-33B4023864D8,RERA-MHA-78851496,Ongoing,33.0,40.0,82.5,33.0,18,0.444,0
PROP-5576647D1F92,,Unregistered,,,,,0,1.0,0
PROP-CFC3F626DABE,,Unregistered,,,,,0,1.0,0
PROP-7D249CA5335F,RERA-MHA-22550786,Ongoing,12.0,48.0,25.0,80.0,8,0.125,0
PROP-968E1DAF7711,RERA-MHA-86210772,Ongoing,14.0,50.0,28.0,53.0,10,0.8,2
PROP-D086CA2A9B7B,,Unregistered,,,,,0,1.0,0
PROP-12CC9FC5C913,,Unregistered,,,,,0,1.0,0
PROP-6E3B740F9045,,Unregistered,,,,,0,1.0,0
PROP-07CC94CACE49,RERA-MHA-04375770,Ongoing,12.0,24.0,50.0,222.0,11,0.545,0
PROP-9AC15F4BD82E,,Unregistered,,,,,0,1.0,0
PROP-6F2A8E6AB31A,RERA-MHA-80554138,Completed,40.0,35.0,100.0,238.0,14,0.214,0
PROP-1E838D085F6F,RERA-MHA-67038805,Ongoing,27.0,31.0,87.1,104.0,10,0.7,1
PROP-E96332C3BBA3,RERA-MHA-74574128,Ongoing,6.0,46.0,13.0,150.0,8,0.875,2
PROP-42427E9597E2,,Unregistered,,,,,0,1.0,0
PROP-EB7716DF7F59,,Unregistered,,,,,0,1.0,0
PROP-79801CFAA72F,RERA-MHA-82386754,Ongoing,24.0,40.0,60.0,46.0,6,0.5,0
PROP-0CFD3ECD98AC,RERA-MHA-49357568,Ongoing,22.0,38.0,57.9,205.0,6,0.5,0
PROP-DA71424DC034,,Unregistered,,,,,0,1.0,0
PROP-77C49CA879C6,RERA-MHA-54304330,Ongoing,36.0,55.0,65.5,69.0,18,0.389,0
PROP-7B5AF3A45CE2,,Unregistered,,,,,0,1.0,0
PROP-3C92476A526D,,Unregistered,,,,,0,1.0,0
PROP-FDF94DE97E94,,Unregistered,,,,,0,1.0,0
PROP-B63F0A2B79B8,RERA-MHA-28835346,Completed,33.0,31.0,100.0,83.0,15,0.933,4
PROP-4FC85CDB89AB,,Unregistered,,,,,0,1.0,0
PROP-865664F24B4E,,Unregistered,,,,,0,1.0,0
PROP-C1B0FC0F914A,RERA-MHA-70553101,Ongoing,39.0,49.0,79.6,99.0,6,0.833,0
PROP-D908A76EF12B,,Unregistered,,,,,0,1.0,0
PROP-E3301DA7D630,RERA-MHA-52697473,Completed,39.0,34.0,100.0,64.0,12,0.667,0
PROP-0106C21B749E,,Unregistered,,,,,0,1.0,0
PROP-76765FC38F02,,Unregistered,,,,,0,1.0,0
PROP-C21C033575CF,,Unregistered,,,,,0,1.0,0
PROP-EBED92F65A6D,RERA-MHA-83384297,Completed,35.0,31.0,100.0,55.0,8,0.375,0
PROP-28CE565AE044,RERA-MHA-84543657,Ongoing,7.0,33.0,21.2,40.0,10,0.7,0
PROP-4E0FD5E2CE79,RERA-MHA-40088037,Ongoing,19.0,52.0,36.5,137.0,21,0.571,0
PROP-5A15860526AB,,Unregistered,,,,,0,1.0,0
PROP-A014D8541869,RERA-MHA-07195840,Completed,38.0,24.0,100.0,44.0,13,0.385,0
PROP-3DAF717093DA,,Unregistered,,,,,0,1.0,0
PROP-2E410877E412,RERA-MHA-38906349,Ongoing,15.0,33.0,45.5,189.0,4,0.5,0
PROP-ADCC0B973750,,Unregistered,,,,,0,1.0,0
PROP-BDCB3D90BFB8,RERA-MHA-85264668,Ongoing,26.0,37.0,70.3,190.0,8,0.5,0
PROP-425DCDCE91C2,RERA-MHA-72863777,Ongoing,23.0,38.0,60.5,131.0,11,0.545,2
PROP-C4F16029ED13,RERA-MHA-76207125,Ongoing,35.0,40.0,87.5,194.0,7,0.286,0
