property_master_id,latitude,longitude,spatial_match_source,accessibility_score,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,restaurants_distance_km,transit_stations_distance_km,highways_distance_km,airports_distance_km,main_roads_distance_km,schools_3km,hospitals_5km,parks_3km,restaurants_1km,transit_stations_3km
PROP-188005F60844,18.370070679900955,73.94785270108963,city_center_fallback,40.5,1.675,2.352,2.848,7.817,4.75,9.998,3.149,4.316,2.247,41.316,2.664,1,2,0,0,0
PROP-409F0773A23D,18.3819189390849,73.76696675765066,city_center_fallback,40.6,1.296,0.821,4.267,7.117,6.464,6.937,3.152,0.463,6.393,49.871,3.113,1,2,0,0,2
PROP-C28EEAB1CF90,18.47109335682078,73.93043900698548,city_center_fallback,33.0,2.748,2.385,4.462,4.222,6.512,1.848,2.645,0.106,6.436,31.774,1.843,1,2,1,0,1
PROP-3646AE63A324,18.686044252711714,73.91263106818965,city_center_fallback,37.8,1.382,0.885,4.57,14.977,13.348,5.282,3.714,3.064,6.35,17.703,5.368,2,2,0,0,0
PROP-BE7766288877,18.705470496595993,73.98647678433161,city_center_fallback,10.4,7.941,5.219,8.503,20.563,11.355,8.916,5.537,1.73,8.533,9.648,6.394,0,0,0,0,2
PROP-B01242B46280,18.3819189390849,73.76696675765066,city_center_fallback,40.6,1.296,0.821,4.267,7.117,6.464,6.937,3.152,0.463,6.393,49.871,3.113,1,2,0,0,2
PROP-C91D0D2F6FCC,18.664610045680508,74.05188824260786,city_center_fallback,11.4,8.169,10.962,7.774,15.941,3.732,2.794,3.124,1.063,11.476,6.791,8.46,0,0,1,0,1
PROP-DC7D9D13413D,18.58124641055457,73.75693663143535,city_center_fallback,39.9,5.24,0.951,1.063,5.189,4.977,3.61,2.49,1.976,6.107,37.092,1.024,0,4,0,0,2
PROP-CD2460B83308,18.651268032786113,73.84280171994574,city_center_fallback,41.7,2.567,1.856,1.302,6.937,8.211,5.189,0.409,2.526,2.852,25.82,3.719,2,1,0,1,1
PROP-2B717BE67EC4,18.699857530568146,73.95015894181684,city_center_fallback,24.3,4.422,1.446,5.332,19.084,13.765,8.851,7.931,1.394,6.805,13.523,4.648,0,2,0,0,1
PROP-A5B9D1415A4E,18.47109335682078,73.93043900698548,city_center_fallback,33.0,2.748,2.385,4.462,4.222,6.512,1.848,2.645,0.106,6.436,31.774,1.843,1,2,1,0,1
PROP-4F3E18350F77,18.55139819901402,74.04317914397834,city_center_fallback,20.9,3.025,5.359,3.63,3.717,7.454,5.361,2.787,6.069,14.083,19.186,3.285,0,0,0,0,0
PROP-82F1AB80716E,18.430217218730352,73.82328930454123,city_center_fallback,35.7,1.981,3.891,4.554,7.105,2.806,6.486,1.615,1.899,1.629,41.934,1.903,1,1,0,0,3
PROP-A86A7155FE85,18.70911684910201,73.75857094313243,city_center_fallback,13.2,7.03,8.009,4.936,12.49,15.18,5.464,3.236,8.873,2.996,33.52,9.57,0,0,0,0,0
PROP-49B4FC7944FD,18.453335967487423,74.04411638435546,city_center_fallback,24.4,2.122,3.726,5.111,8.144,9.089,8.141,2.27,5.661,11.903,29.961,6.218,1,1,0,0,0
PROP-B3B83C579D7B,18.468750679007464,73.91689914647651,city_center_fallback,35.1,1.896,2.121,5.124,3.292,5.904,2.962,1.469,1.372,5.485,32.713,2.579,2,3,0,0,2
PROP-AA0FFEC4D271,18.462260686794064,74.02253536473279,city_center_fallback,33.2,1.134,2.68,4.084,6.04,8.179,6.36,3.628,4.953,11.37,29.331,3.986,1,1,0,0,0
PROP-1B468FB2E347,18.52571336250514,73.72304828215952,city_center_fallback,36.1,2.019,5.139,2.845,6.808,1.91,3.417,1.06,0.504,3.863,43.123,4.768,1,0,0,0,1
PROP-4578FCC980AB,18.400138101875648,73.95699438113189,city_center_fallback,39.5,3.355,1.614,2.456,4.346,2.013,6.797,0.34,5.033,3.203,37.842,5.217,0,2,0,1,0
PROP-86DB4B28483E,18.440843498234834,73.72161938359463,city_center_fallback,36.0,2.718,4.088,2.003,1.031,7.946,3.654,3.304,2.752,1.123,48.687,1.871,1,1,0,0,1
PROP-D01B19EA5FAE,18.612659358870566,73.9974210506049,city_center_fallback,32.2,2.767,3.555,2.054,10.243,5.213,5.509,1.547,1.391,6.106,14.654,4.373,1,1,0,0,2
PROP-BE0630D65353,18.46452949444339,74.00889561182466,city_center_fallback,30.1,2.108,3.295,2.633,4.976,7.623,5.896,3.077,4.263,10.958,29.399,3.167,1,2,0,0,0
PROP-9F563109B018,18.662946711903594,73.67683047615796,city_center_fallback,25.1,5.642,0.674,5.091,9.335,17.224,6.183,4.943,5.702,7.352,42.601,8.069,0,1,0,0,0
PROP-E9B36E61B507,18.67695745424609,74.046719949467,city_center_fallback,9.2,7.308,11.904,8.136,17.204,5.204,3.902,1.7,2.182,11.387,5.823,8.33,0,0,0,0,1
PROP-4149FB1168FD,18.718661772517734,73.95374885205308,city_center_fallback,17.9,4.73,3.31,4.865,20.623,14.882,9.356,8.713,2.632,8.918,12.941,3.568,0,2,0,0,1
PROP-4FABC8329903,18.617052779239426,74.04062157083904,city_center_fallback,19.3,5.134,6.099,5.664,10.525,2.804,2.848,4.686,2.365,10.214,12.166,3.918,0,0,1,0,1
PROP-9AF0CD1625E1,18.55139819901402,74.04317914397834,city_center_fallback,20.9,3.025,5.359,3.63,3.717,7.454,5.361,2.787,6.069,14.083,19.186,3.285,0,0,0,0,0
PROP-91F387589687,18.634162183054187,73.98121987272317,city_center_fallback,29.2,4.984,6.183,0.946,13.041,6.58,6.166,4.037,3.333,3.701,13.937,1.889,0,0,0,0,0
PROP-BFE4844C22B9,18.468750679007464,73.91689914647651,city_center_fallback,35.1,1.896,2.121,5.124,3.292,5.904,2.962,1.469,1.372,5.485,32.713,2.579,2,3,0,0,2
PROP-029C945DB289,18.346200671085295,73.7100531064573,city_center_fallback,22.4,6.913,3.525,2.418,5.215,11.467,2.952,4.43,4.179,6.939,56.837,2.732,0,1,0,0,0
PROP-80DB941AB84B,18.410428776600607,73.98291394376912,city_center_fallback,27.5,5.178,3.464,4.399,3.114,1.072,6.902,2.395,3.923,4.355,35.92,8.02,0,1,0,0,0
PROP-A86663C443E0,18.400138101875648,73.95699438113189,city_center_fallback,39.5,3.355,1.614,2.456,4.346,2.013,6.797,0.34,5.033,3.203,37.842,5.217,0,2,0,1,0
PROP-79A644DAC603,18.617052779239426,74.04062157083904,city_center_fallback,19.3,5.134,6.099,5.664,10.525,2.804,2.848,4.686,2.365,10.214,12.166,3.918,0,0,1,0,1
PROP-BDD69A5EA45B,18.705470496595993,73.98647678433161,city_center_fallback,10.4,7.941,5.219,8.503,20.563,11.355,8.916,5.537,1.73,8.533,9.648,6.394,0,0,0,0,2
PROP-EBD55CDA3366,18.346200671085295,73.7100531064573,city_center_fallback,22.4,6.913,3.525,2.418,5.215,11.467,2.952,4.43,4.179,6.939,56.837,2.732,0,1,0,0,0
PROP-29C1D33D7BC9,18.589848099455573,73.80630410348978,city_center_fallback,63.4,0.141,2.434,0.47,1.695,1.079,2.819,1.357,2.716,6.937,31.995,3.688,2,3,1,0,1
PROP-DB2BDC4AD775,18.575675807846842,73.69476521019588,city_center_fallback,25.3,2.993,5.979,3.828,0.56,7.346,6.515,1.182,2.937,2.443,43.354,1.717,1,0,0,0,1
PROP-38E09D133C42,18.52697758286242,73.68048624884658,city_center_fallback,31.2,6.41,3.574,2.835,6.159,3.771,1.327,0.743,4.644,4.174,46.987,3.257,0,1,1,1,0
PROP-9E1F411F2C63,18.346200671085295,73.7100531064573,city_center_fallback,22.4,6.913,3.525,2.418,5.215,11.467,2.952,4.43,4.179,6.939,56.837,2.732,0,1,0,0,0
PROP-750ECC26561A,18.46299968564727,73.89693364755752,city_center_fallback,38.9,1.673,2.481,3.05,3.121,4.049,3.817,1.525,0.971,4.823,34.376,2.874,4,4,0,0,2
PROP-C96A8903D87E,18.64385949485172,73.92777134339015,city_center_fallback,34.2,2.368,2.465,4.274,14.179,8.435,3.845,6.223,1.238,2.047,17.872,3.012,1,1,0,0,2
PROP-9DC609017C28,18.378260198266847,73.89393910627948,city_center_fallback,35.0,1.988,1.72,2.988,3.461,6.757,10.468,2.093,2.087,7.919,42.701,3.347,2,3,0,0,1
PROP-32BBB3AB27FA,18.442217792072768,73.98331714595409,city_center_fallback,20.3,4.436,6.599,3.308,1.342,4.366,4.648,0.609,5.439,7.78,32.523,5.884,0,0,0,1,0
PROP-82E7EF8EB3F0,18.641516442719638,73.67454259095632,city_center_fallback,16.8,5.249,3.01,6.829,7.086,14.97,6.935,2.574,3.498,8.722,43.265,6.799,0,1,0,0,0
PROP-471765908D14,18.378868271250816,73.97640517537997,city_center_fallback,34.7,4.395,1.737,4.62,6.424,2.754,9.659,3.03,5.617,0.991,39.484,5.816,0,1,0,0,0
PROP-6D951E8398AE,18.378868271250816,73.97640517537997,city_center_fallback,34.7,4.395,1.737,4.62,6.424,2.754,9.659,3.03,5.617,0.991,39.484,5.816,0,1,0,0,0
PROP-CD3474A91816,18.47109335682078,73.93043900698548,city_center_fallback,33.0,2.748,2.385,4.462,4.222,6.512,1.848,2.645,0.106,6.436,31.774,1.843,1,2,1,0,1
PROP-9A48FBBB114F,18.55306250149738,73.73251178824607,city_center_fallback,29.9,3.94,4.207,3.422,5.037,5.054,2.277,0.959,1.683,2.878,40.782,3.138,0,2,1,0,3
PROP-7D64054442CC,18.59694785619057,73.65843849578158,city_center_fallback,12.2,4.571,8.144,7.659,4.223,11.051,9.376,2.665,3.584,6.714,46.164,5.554,0,0,0,0,0
PROP-170E8E55BC70,18.4742258212241,73.8204763032092,city_center_fallback,44.5,2.795,2.597,3.407,8.221,2.556,1.591,0.188,1.621,0.328,38.492,0.917,1,2,1,2,2
PROP-85AD7C219091,18.488645410046583,73.78523309437566,city_center_fallback,42.0,2.555,2.42,1.48,8.903,6.341,2.361,0.817,2.201,3.548,40.131,2.142,1,2,1,1,1
PROP-0EF77E785976,18.34136848235176,73.98390161164772,city_center_fallback,21.4,3.392,5.518,5.562,10.65,6.976,13.855,5.232,8.316,3.923,43.331,6.995,0,0,0,0,0
PROP-F23EE3B56739,18.419545160690856,73.99091560508522,city_center_fallback,22.4,5.036,4.783,4.576,2.736,2.388,6.728,1.76,3.333,5.614,34.717,8.156,0,1,0,0,0
PROP-9B425F0FA836,18.389306047180927,73.79596914544369,city_center_fallback,28.6,3.412,3.903,2.922,7.005,4.825,7.997,2.996,1.992,3.92,47.282,2.368,0,1,0,0,1
PROP-D6557117D11F,18.397456255337968,73.85626254064924,city_center_fallback,43.1,2.077,3.087,0.716,2.291,4.526,10.078,1.071,3.251,5.501,42.824,3.169,1,3,0,0,0
PROP-DFD6E796FB34,18.378260198266847,73.89393910627948,city_center_fallback,35.0,1.988,1.72,2.988,3.461,6.757,10.468,2.093,2.087,7.919,42.701,3.347,2,3,0,0,1
PROP-1A28549757EF,18.499885987600873,74.00751934784078,city_center_fallback,27.9,5.231,1.794,3.333,3.136,7.38,1.962,0.866,0.504,13.491,25.643,1.053,0,2,1,1,3
PROP-322A3F477194,18.468750679007464,73.91689914647651,city_center_fallback,35.1,1.896,2.121,5.124,3.292,5.904,2.962,1.469,1.372,5.485,32.713,2.579,2,3,0,0,2
PROP-C276C177DD60,18.344076867660785,73.99708215409632,city_center_fallback,22.3,2.589,5.99,6.877,10.609,6.995,14.069,4.108,7.493,4.436,42.744,8.197,1,0,0,0,0
PROP-DFD5D337F5B4,18.607233730103378,73.8311634127699,city_center_fallback,57.8,0.122,1.215,1.483,3.306,3.291,4.441,2.907,0.659,5.193,28.786,4.101,2,3,0,0,3
PROP-AC550DA8A89F,18.461183255487402,73.8388351633668,city_center_fallback,47.2,0.816,4.159,3.084,6.919,0.364,3.556,0.828,2.582,2.484,38.245,2.95,2,2,0,1,1
PROP-5FDDD3339225,18.46682218227277,73.97652265371119,city_center_fallback,26.6,4.684,5.882,1.074,3.404,7.028,3.58,1.267,4.168,10.396,30.169,3.874,0,0,0,0,0
PROP-A7E68362B9E1,18.59034083443051,74.00439155038563,city_center_fallback,45.3,0.303,1.308,4.62,7.655,4.371,6.866,1.605,2.416,8.142,16.401,2.407,1,1,0,0,2
PROP-34079E90375F,18.59034083443051,74.00439155038563,city_center_fallback,45.3,0.303,1.308,4.62,7.655,4.371,6.866,1.605,2.416,8.142,16.401,2.407,1,1,0,0,2
PROP-404A8D0E85E1,18.46296300367429,73.80948560792125,city_center_fallback,37.2,2.475,3.463,3.844,9.513,3.028,3.103,1.317,0.464,1.378,40.198,2.525,1,2,0,0,3
PROP-5FE0FAB23EE7,18.617410544148306,73.91773651864037,city_center_fallback,43.4,0.492,2.637,3.451,12.499,6.747,3.988,3.102,1.568,3.844,20.318,1.686,3,2,0,0,3
PROP-756DE0B66A27,18.695285355238447,73.966873120801,city_center_fallback,17.5,5.587,2.966,7.095,19.966,12.2,9.597,7.301,2.453,6.644,11.906,5.15,0,1,0,0,1
PROP-34BE08EE9327,18.38689666136795,73.75193017434535,city_center_fallback,32.3,2.644,1.512,4.281,5.773,6.954,6.752,4.61,0.424,5.701,50.514,2.231,1,2,0,0,2
PROP-1471863660C6,18.448547388289022,73.74871082470727,city_center_fallback,54.6,0.813,3.118,1.94,3.062,5.372,0.673,1.478,3.111,2.75,45.959,1.714,1,1,1,0,0
PROP-B0DC385BC847,18.618311353718838,73.87610373326481,city_center_fallback,38.4,1.934,1.183,3.776,8.18,5.641,3.183,4.338,1.023,7.359,24.011,1.151,4,4,0,0,2
PROP-EFE6961AB1A4,18.483521189937342,73.86996432640339,city_center_fallback,59.0,1.303,1.301,2.292,2.91,4.107,0.403,1.421,2.25,2.408,34.229,2.069,2,1,2,0,1
PROP-6BEFF074BF89,18.569841670004372,74.04412405613951,city_center_fallback,16.6,4.03,5.081,5.598,5.569,7.198,7.012,0.864,5.26,12.834,17.154,2.481,0,0,0,1,0
PROP-A72F3CE455E6,18.617410544148306,73.91773651864037,city_center_fallback,43.4,0.492,2.637,3.451,12.499,6.747,3.988,3.102,1.568,3.844,20.318,1.686,3,2,0,0,3
PROP-844FEA368864,18.705470496595993,73.98647678433161,city_center_fallback,10.4,7.941,5.219,8.503,20.563,11.355,8.916,5.537,1.73,8.533,9.648,6.394,0,0,0,0,2
PROP-79A3756F6ADC,18.585868700096437,73.92388364679711,city_center_fallback,46.1,0.933,4.208,1.343,10.933,4.489,2.11,2.031,0.567,6.343,22.016,1.427,2,1,1,0,2
PROP-14FC5A05D657,18.531613453818903,73.71057018493346,city_center_fallback,36.2,3.488,6.155,1.45,5.711,2.215,2.852,2.528,1.832,2.783,43.945,4.375,0,0,1,0,1
PROP-8D40A7AF8D20,18.52571336250514,73.72304828215952,city_center_fallback,36.1,2.019,5.139,2.845,6.808,1.91,3.417,1.06,0.504,3.863,43.123,4.768,1,0,0,0,1
PROP-609277D71A22,18.565716503591247,74.03444902788198,city_center_fallback,21.7,2.972,4.255,4.949,4.804,6.566,6.091,1.469,5.267,12.329,17.83,2.255,0,1,0,0,0
PROP-E5F1CE4B6859,18.64385949485172,73.92777134339015,city_center_fallback,34.2,2.368,2.465,4.274,14.179,8.435,3.845,6.223,1.238,2.047,17.872,3.012,1,1,0,0,2
PROP-B19799A28630,18.59034083443051,74.00439155038563,city_center_fallback,45.3,0.303,1.308,4.62,7.655,4.371,6.866,1.605,2.416,8.142,16.401,2.407,1,1,0,0,2
PROP-B6EC395ABFC2,18.525798895717898,73.79952808848583,city_center_fallback,53.4,0.58,2.197,2.376,8.681,5.095,1.245,0.717,1.514,3.461,36.382,2.762,4,7,1,2,1
PROP-23CA3016CA9F,18.575804065655944,73.912093440337,city_center_fallback,58.7,0.787,2.934,0.963,9.567,3.966,0.477,1.917,2.213,7.881,23.688,1.263,2,2,1,0,2
PROP-1073A7A3F7FF,18.433636436496155,73.81090336987845,city_center_fallback,39.1,2.283,3.651,3.194,8.2,1.49,6.2,0.975,0.793,1.334,42.49,3.261,1,1,0,0,1
PROP-FE0971249CC6,18.553075444224312,73.94528556841398,city_center_fallback,41.5,2.285,2.021,2.895,8.61,2.938,1.428,1.188,0.568,8.874,23.241,3.19,1,2,1,0,3
PROP-21D99D1991EF,18.437323333608976,73.91379079630632,city_center_fallback,44.9,1.729,0.975,1.825,6.251,4.418,4.004,2.25,1.61,8.158,35.911,1.113,2,6,0,0,1
PROP-8961185A0636,18.46299968564727,73.89693364755752,city_center_fallback,38.9,1.673,2.481,3.05,3.121,4.049,3.817,1.525,0.971,4.823,34.376,2.874,4,4,0,0,2
PROP-76C893345A7E,18.499126574994726,73.84534684919883,city_center_fallback,31.3,4.122,2.604,3.978,5.456,4.634,2.794,0.962,0.692,2.999,34.679,2.024,0,4,1,0,3
PROP-0E99709D4C5E,18.38689666136795,73.75193017434535,city_center_fallback,32.3,2.644,1.512,4.281,5.773,6.954,6.752,4.61,0.424,5.701,50.514,2.231,1,2,0,0,2
PROP-F0742D2CDF7F,18.453335967487423,74.04411638435546,city_center_fallback,24.4,2.122,3.726,5.111,8.144,9.089,8.141,2.27,5.661,11.903,29.961,6.218,1,1,0,0,0
PROP-CDA2A0AB5F39,18.389306047180927,73.79596914544369,city_center_fallback,28.6,3.412,3.903,2.922,7.005,4.825,7.997,2.996,1.992,3.92,47.282,2.368,0,1,0,0,1
PROP-DD413A5ABA93,18.47109335682078,73.93043900698548,city_center_fallback,33.0,2.748,2.385,4.462,4.222,6.512,1.848,2.645,0.106,6.436,31.774,1.843,1,2,1,0,1
PROP-9A7FC4D4058B,18.697357321930557,73.86629984313274,city_center_fallback,22.6,3.039,3.86,5.52,12.524,13.896,3.306,0.539,1.616,7.121,22.305,7.228,0,1,0,2,1
PROP-757EE071097A,18.5047341559845,73.70695664713872,city_center_fallback,32.7,3.864,3.198,4.172,8.288,0.975,2.444,1.523,2.583,5.72,45.779,2.109,0,2,1,0,1
PROP-4DAB8045B547,18.36859705154984,73.70789848895323,city_center_fallback,19.7,6.585,3.219,3.526,7.313,10.234,5.035,2.619,1.833,6.454,55.195,0.363,0,1,0,0,2
PROP-32029C7A84AF,18.631213202012628,73.95479885326893,city_center_fallback,30.5,3.539,5.277,2.234,13.947,6.14,6.821,5.321,2.008,1.217,16.259,2.701,0,0,0,0,1
PROP-B96F9893E0A5,18.57002545643195,73.83555552494087,city_center_fallback,43.1,1.669,1.512,3.091,5.311,2.736,2.413,0.93,1.24,8.096,30.445,3.364,4,4,2,1,3
PROP-80E42E6F1ED4,18.712307665546557,73.75289219767816,city_center_fallback,12.7,7.355,8.609,4.629,13.039,15.742,5.559,2.704,9.514,3.006,34.106,10.206,0,0,0,0,0
PROP-26388DAD56A4,18.631896517086886,73.85238148920432,city_center_fallback,38.5,0.898,3.702,2.986,6.339,6.824,4.283,2.473,2.979,4.439,25.614,2.944,2,3,0,0,0
PROP-4E1D7BA11A5B,18.628755251124925,73.71703668610445,city_center_fallback,23.2,2.689,4.177,5.705,5.84,11.075,3.67,1.638,3.533,7.024,39.242,6.277,1,1,0,0,0
PROP-DDA9116DAF7E,18.650541765392315,73.84068201980293,city_center_fallback,42.3,2.668,2.051,1.079,6.731,8.054,5.045,0.642,2.295,2.631,26.057,3.482,2,1,0,1,1
PROP-044842348003,18.662946711903594,73.67683047615796,city_center_fallback,25.1,5.642,0.674,5.091,9.335,17.224,6.183,4.943,5.702,7.352,42.601,8.069,0,1,0,0,0
PROP-1C9FE41A8DB4,18.634162183054187,73.98121987272317,city_center_fallback,29.2,4.984,6.183,0.946,13.041,6.58,6.166,4.037,3.333,3.701,13.937,1.889,0,0,0,0,0
PROP-919518ED3A0F,18.486766877493313,73.98430330050338,city_center_fallback,25.6,4.041,4.642,1.654,5.736,7.958,4.073,1.103,1.837,11.188,27.804,1.932,0,1,0,0,1
PROP-B7C74F2E1B96,18.344076867660785,73.99708215409632,city_center_fallback,22.3,2.589,5.99,6.877,10.609,6.995,14.069,4.108,7.493,4.436,42.744,8.197,1,0,0,0,0
PROP-A1A5BE7EE8C8,18.664224242424375,73.72252779814275,city_center_fallback,37.2,1.682,5.084,2.615,9.74,13.174,1.368,4.345,6.776,3.276,37.826,9.68,1,0,1,0,0
PROP-B9DAFF8D3D76,18.650541765392315,73.84068201980293,city_center_fallback,42.3,2.668,2.051,1.079,6.731,8.054,5.045,0.642,2.295,2.631,26.057,3.482,2,1,0,1,1
PROP-B169FA7E303E,18.705470496595993,73.98647678433161,city_center_fallback,10.4,7.941,5.219,8.503,20.563,11.355,8.916,5.537,1.73,8.533,9.648,6.394,0,0,0,0,2
PROP-2A19538BD185,18.501427113608433,73.97820642861615,city_center_fallback,26.0,3.153,4.173,3.363,5.36,6.261,2.768,2.643,1.703,10.397,26.528,1.284,0,2,1,0,2
PROP-917395C01FC1,18.696377083608006,74.01174557929258,city_center_fallback,8.0,8.894,7.688,7.884,19.222,8.854,6.633,2.69,2.439,9.401,7.36,6.619,0,0,0,0,1
PROP-CCB8C6E19FC8,18.486766877493313,73.98430330050338,city_center_fallback,25.6,4.041,4.642,1.654,5.736,7.958,4.073,1.103,1.837,11.188,27.804,1.932,0,1,0,0,1
PROP-3E1F36788B6A,18.697357321930557,73.86629984313274,city_center_fallback,22.6,3.039,3.86,5.52,12.524,13.896,3.306,0.539,1.616,7.121,22.305,7.228,0,1,0,2,1
PROP-169F6CAF7FC3,18.3633340845264,73.99937165468293,city_center_fallback,20.9,4.45,4.706,7.525,8.628,5.128,12.254,5.383,5.408,3.421,40.597,8.07,0,1,0,0,0
PROP-A337A4A56B4A,18.344076867660785,73.99708215409632,city_center_fallback,22.3,2.589,5.99,6.877,10.609,6.995,14.069,4.108,7.493,4.436,42.744,8.197,1,0,0,0,0
PROP-EAD71130FB6C,18.48264174319722,73.70172536804029,city_center_fallback,28.4,5.439,1.227,6.599,6.13,3.432,4.129,1.491,2.593,6.19,47.575,2.286,0,2,0,0,1
PROP-1847807A5660,18.48085727632623,73.86992107044398,city_center_fallback,60.1,1.012,1.058,1.997,3.013,4.236,0.693,1.188,2.418,2.681,34.461,2.353,1,1,2,0,1
PROP-8BFFBB366B41,18.378868271250816,73.97640517537997,city_center_fallback,34.7,4.395,1.737,4.62,6.424,2.754,9.659,3.03,5.617,0.991,39.484,5.816,0,1,0,0,0
PROP-81F507A8ABEB,18.486766877493313,73.98430330050338,city_center_fallback,25.6,4.041,4.642,1.654,5.736,7.958,4.073,1.103,1.837,11.188,27.804,1.932,0,1,0,0,1
PROP-B0B828688C61,18.662946711903594,73.67683047615796,city_center_fallback,25.1,5.642,0.674,5.091,9.335,17.224,6.183,4.943,5.702,7.352,42.601,8.069,0,1,0,0,0
PROP-5DA266EDC1F8,18.410428776600607,73.98291394376912,city_center_fallback,27.5,5.178,3.464,4.399,3.114,1.072,6.902,2.395,3.923,4.355,35.92,8.02,0,1,0,0,0
PROP-179CB8CA3EC9,18.462260686794064,74.02253536473279,city_center_fallback,33.2,1.134,2.68,4.084,6.04,8.179,6.36,3.628,4.953,11.37,29.331,3.986,1,1,0,0,0
PROP-95A0F0BC7B11,18.338369430610285,73.9626225469965,city_center_fallback,30.2,1.524,5.344,3.74,10.957,7.387,13.664,5.435,7.686,3.973,44.213,5.199,1,0,0,0,0
PROP-994540E03A0B,18.52571336250514,73.72304828215952,city_center_fallback,36.1,2.019,5.139,2.845,6.808,1.91,3.417,1.06,0.504,3.863,43.123,4.768,1,0,0,0,1
PROP-15DD8C665A5D,18.664610045680508,74.05188824260786,city_center_fallback,11.4,8.169,10.962,7.774,15.941,3.732,2.794,3.124,1.063,11.476,6.791,8.46,0,0,1,0,1
PROP-BDC7587B7D0F,18.448547388289022,73.74871082470727,city_center_fallback,54.6,0.813,3.118,1.94,3.062,5.372,0.673,1.478,3.111,2.75,45.959,1.714,1,1,1,0,0
PROP-D67677D65F08,18.569841670004372,74.04412405613951,city_center_fallback,16.6,4.03,5.081,5.598,5.569,7.198,7.012,0.864,5.26,12.834,17.154,2.481,0,0,0,1,0
PROP-F973F03BF731,18.406227813144675,73.81364346597759,city_center_fallback,25.4,4.816,5.295,3.899,5.952,3.437,7.86,0.585,1.538,1.74,44.649,0.392,0,0,0,1,2
PROP-9A4577B5A758,18.440843498234834,73.72161938359463,city_center_fallback,36.0,2.718,4.088,2.003,1.031,7.946,3.654,3.304,2.752,1.123,48.687,1.871,1,1,0,0,1
PROP-3D5A72A14E06,18.615417735828956,73.99099514960875,city_center_fallback,32.6,3.256,3.919,1.538,10.734,5.06,5.899,1.778,1.253,5.365,14.806,4.214,0,1,0,0,1
PROP-4326703C95AA,18.424916752405785,74.01037099434532,city_center_fallback,19.6,3.355,6.661,5.863,4.236,4.355,8.066,3.255,2.152,7.195,33.657,7.535,0,0,0,0,1
PROP-66818C09D607,18.453335967487423,74.04411638435546,city_center_fallback,24.4,2.122,3.726,5.111,8.144,9.089,8.141,2.27,5.661,11.903,29.961,6.218,1,1,0,0,0
PROP-2F53A8EB4AC0,18.55374391029801,73.99282337610903,city_center_fallback,32.4,1.942,3.033,5.273,4.617,2.155,4.296,3.045,2.902,10.643,20.588,1.871,2,3,0,0,1
PROP-D5AB948AD454,18.517768936386634,73.68677173138448,city_center_fallback,38.5,5.678,4.043,3.147,7.048,2.789,0.139,1.467,3.958,4.699,46.885,2.138,0,2,1,0,0
PROP-485FF5B36297,18.410276221427736,74.00648992254241,city_center_fallback,19.1,5.012,5.392,6.501,4.653,3.33,8.646,3.65,1.451,5.694,35.334,9.121,0,0,0,0,1
PROP-5134FB7400B9,18.430489847945925,73.92289825901575,city_center_fallback,45.8,2.045,0.331,1.773,5.235,5.4,3.918,2.99,2.73,7.967,36.14,2.228,1,5,0,0,1
PROP-16539F5480B3,18.376648716304913,73.76003238259094,city_center_fallback,43.8,1.267,0.148,3.671,7.187,7.341,6.057,3.215,0.817,7.105,50.794,3.249,1,2,0,0,2
PROP-2BF813435AC4,18.344076867660785,73.99708215409632,city_center_fallback,22.3,2.589,5.99,6.877,10.609,6.995,14.069,4.108,7.493,4.436,42.744,8.197,1,0,0,0,0
PROP-1FFADD4722C5,18.664610045680508,74.05188824260786,city_center_fallback,11.4,8.169,10.962,7.774,15.941,3.732,2.794,3.124,1.063,11.476,6.791,8.46,0,0,1,0,1
PROP-5EBF23E484B7,18.46296300367429,73.80948560792125,city_center_fallback,37.2,2.475,3.463,3.844,9.513,3.028,3.103,1.317,0.464,1.378,40.198,2.525,1,2,0,0,3
PROP-7C4F986DA28A,18.634162183054187,73.98121987272317,city_center_fallback,29.2,4.984,6.183,0.946,13.041,6.58,6.166,4.037,3.333,3.701,13.937,1.889,0,0,0,0,0
PROP-89EB3F40E0DC,18.436093978726888,73.83344115954381,city_center_fallback,38.6,1.483,3.038,4.596,7.154,2.487,5.967,0.463,1.167,2.881,40.751,1.309,2,2,0,2,2
PROP-3B746E74FEC5,18.400138101875648,73.95699438113189,city_center_fallback,39.5,3.355,1.614,2.456,4.346,2.013,6.797,0.34,5.033,3.203,37.842,5.217,0,2,0,1,0
PROP-A7620979369C,18.344076867660785,73.99708215409632,city_center_fallback,22.3,2.589,5.99,6.877,10.609,6.995,14.069,4.108,7.493,4.436,42.744,8.197,1,0,0,0,0
