property_master_id,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change
PROP-CB49AFF2C003,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BA74C7267857,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-C6EAA09E68BB,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-D3921053EB9D,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-4CD56A7E146B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C4F53E375E22,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-4ADE6CE9C2F9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-E22099E55076,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0719AD5A75F8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-850103FCA927,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-CA28A35A4B0A,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-17AE59E36340,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-C601CC62F6FF,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-8195E9D2DF41,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6DE7C97D20F1,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-56C081190ECC,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3C2975AB9500,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-AD74D6E24246,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-44D7CFC3F6EB,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-0BD54F0CABA5,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-1FB5E0A34624,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-D68F486FF057,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7C39094D2B48,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8084040B3A9C,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D2D7F074ACF4,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-3B159030A2DE,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-0A6B581765A0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B23AF8F2B614,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-ED23AB65F81A,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B1EAC56BBBD2,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-B9E9AB10CE13,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-B1634C2CE9D1,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-512F92652207,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-F7BC116B976E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-266C305ED7E5,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-2483F65494BA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FABF05E8AFDA,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-79A53966C173,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-8173345CC28B,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-3E1900CEB3C8,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-9ED34DD25511,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-9091B594E82E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5D1FE07A4F83,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-4766A1D532CA,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-42A6676878A9,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-DE2B66BCB11D,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-3ADD6E8DB7C7,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-5F5293A22340,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-19E78418F70B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-991E932AECFB,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-C61FB9FBC1BC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-57117EC1BB4B,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-BB51B4C642B2,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-2BA770AAC75B,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-21151A7BC1BB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-FBBFAB85220B,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-3145C98E1A7A,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-67062A685D5C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-201AF96A924C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E7CA3FEF6EB4,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D20C4E991E99,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2160C26A8114,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-422E5032F520,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-9F5054651329,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6AB898367ED1,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-1B0292B794AF,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-46D99E06C28A,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-FC4A0C9B6D32,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-B44F3F1BBFF4,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6B6059C14A8A,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-B007C986785E,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-D534AC9379FC,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-4A3CF9AA8A59,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-EDF38E7A1A2B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0FAAC6B55196,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D2DA3F3C8CBC,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-0D8439AA3207,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0BF4F42B6850,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-656628BCC9FA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-65189B59188A,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-CD467B4D6A14,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-273F94F447D8,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-2E546684B457,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-FE11525C6A88,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-9A8F8A65376E,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-BB3502986EF1,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-E08D7EC75CB8,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-6BFD31CA7E9B,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-6E09CB37979B,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-E9E7B64FF50B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-443AD859EEE0,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-31CFC4C21E45,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-704C315F247F,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-AA621F61117A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C5EB0E938EC5,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-40615F3F77DC,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-0EB276E0BEAF,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-544B31D49874,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B7F928A6C47F,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-A521F261A71C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-8D8A6CD108CE,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-E57C55FE0FCE,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-2DDA13289005,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-0FA6B0E12A6A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-63154C080A35,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-66F00B846ADE,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-0D42BA65D940,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-9E49FF7E4D72,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-208D8F6F0586,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-FE2BB7B17FF2,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-00E0F969C737,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-4310CA2F11EA,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-128549EEE8EC,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-EECCAE99E582,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-F15C7BFABA6B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C54CE3DBCD3A,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-D1B3EF65AEF5,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-03CC8C63050C,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-276B4DDF051D,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-E71B4BA6676D,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-498B0714BE38,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-6B84F2090971,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-5FE2D2D0F902,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-50C25554C1A6,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5074E2780CA2,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-29795E9F5E52,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-5E56894F11B5,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-123C75EE5635,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6096132E3EF1,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-352D26F9F841,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-C54914BCF511,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9F4D1085AE7A,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-9D2501217700,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-A0C527B5E34D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-897DE4BE72B2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5CF8E21F3643,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-AB355CC44A4C,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-DF10DA21D5E5,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-55F65C378774,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-06DC9FDFF72E,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-77451E6F5B2C,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-DB830E440504,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-55C5585D8457,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-179EBE563529,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-0D6D87717885,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-DCCD0FEEDDD1,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-2CDF19BDBF88,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D447BD63D263,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-C25F0E1A0074,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-1D22E460C0B7,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-49478D18A36C,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E5EE63A3358B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4603EFF47335,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-39535B2E0AF0,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9F10CA6F4D39,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-FD9057526267,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-0214379C903D,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-D8F1F23742BC,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-EA34CB368FA7,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7796FCDA5A24,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6D5148E64DB6,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-754C31FD2CA1,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-3C0E5A829380,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-046B4FE7BC9D,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-A4689A2FC81C,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-604E69C1275F,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-B7B502FD4774,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-52694F2B6A10,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7365D6040A42,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-C30B89369350,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-C1670FD3BB50,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-3E6349956114,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-662413E429A9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-A09EC8D1B1F9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-B12699C54CE1,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-B5FDB5FCB1D2,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-5BEFFB825247,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-3515085E4CB3,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-2F96079C19EE,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-2EDA3471AA05,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-5EB0864D2BCF,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-F0AD13B7D9ED,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-9454EBA09317,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-A65021239D1C,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-7F3BBD08D3B9,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-8536950C3B6B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-294F074DAB48,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-B6CC218C1C4C,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-75259561E51F,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-F5E568DC9C5F,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-389401E9E3A6,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-A713B2E320FB,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-9482B11F2DD8,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-A42037E18BCB,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-1AAB5EBA1B99,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-6D210790BA88,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-115B46026AB2,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-8B946A375F97,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-109D9EF6A683,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-22E21F1C4F25,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-21DA658DC433,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-928A38199549,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-B9BD22FD44F3,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-880F2B4C6CEC,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-7E484CA2E011,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-E2F90CB494A4,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-22C37EA8FF52,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-428DAB4BC969,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-2930E80D7F63,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-80A8338AE75E,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-F3F4A0D9C202,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-D665C664E4CB,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6586470C596F,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-21BD1D24D768,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-51BE84CE19E9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-C04D1A875878,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-A704BC0317CA,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2E5973593398,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-2C507A5A2B1E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2201DA0BD1C0,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-381571FAD2A5,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-A5472FA9AB79,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-E27FE26A20CE,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-7CB387790064,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-F1161342FA37,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-F03DE076A16D,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5870562198B2,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-1744A8617384,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-5ED88D3422A9,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-0C7BB1F1CD94,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9756711B0F5B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-4848D26357AE,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-6B21DF15A945,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-C0D5A1ECE97E,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-2643C7C22F06,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-7C3415D567B3,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-CF70AA500F96,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-F27B38965FE0,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-97A553092263,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-2473212563A6,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-9D62B8EDCC70,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-F5680C95C5D5,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-F19F1F2CA129,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-7F2C7246C152,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-3099F2D949AC,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-537E90F3410A,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-5A6D410DA311,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-E00317A11B28,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-95870F273A92,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-B999535437ED,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-A48415BFB9F8,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-15D6B48E03E9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-423786B1B157,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-DEC8BEA29AE3,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-B9AF38A7AC8F,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-213469530213,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-4C47E1A46710,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-BE2BFF8F01E8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-650651C4DCAE,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-833284BCB354,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-1C8C72BAE361,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-43514EBC7DE6,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-7F5790FDCD70,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-7194B6E81329,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-3C1D69C2AAA5,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-EDA0DC6C7E90,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-F13BD2772448,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-8AAE289D65E9,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-E816A6A9C1D6,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35
PROP-40B0BA65CF31,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-87A48FC49972,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-56C32952B733,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A9650611906B,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-DD9B4D37F57F,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-64DB99630561,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-448D7A75396D,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-5272FBD86BEC,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-76BED24A163D,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-8659C224B645,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-780707846E25,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-BB0F4B5CA04F,5.9,6.15,4.5,18.0,0.0,1.0,1.9
PROP-865A25CD2BAE,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7C36D648AC8F,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-FE16FEFD5111,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-4425D479E477,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-0CB0703B76DE,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-0FE18B98FCFD,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-E6C4DA760D71,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-7BA4771415DA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-2110474BD272,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-AF7A5720D98E,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DEAFF19DE094,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-AD56038EF265,4.0,4.25,3.5,18.0,0.0,0.0,-0.4
PROP-9495FF66C610,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-7FABBD3967BF,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-A0A71E4CF9FB,4.0,4.25,3.0,18.0,0.0,0.0,-1.15
PROP-772DD43B5982,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-2AD69104CD2D,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-63DB1A5B60D8,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-DE189B73B7C3,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-D6BF2046CBC2,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-B5546A6FC8E7,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-721F895B8638,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-EDB1FBB94EA5,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-22D8BE20A57C,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-65AF371474A2,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-9CB152B35363,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-05194C825E6F,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-8A64F9D176A8,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-52FE3CC775F3,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-29381761D8F2,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-5AD9A732E519,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-8F85799E9C1B,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6
PROP-FB614926CFFD,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-64104539CF11,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-8EBA48CA90FE,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5
PROP-5345462E8F55,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75
PROP-1011F9890C84,6.0,6.25,4.0,19.5,0.0,0.0,-0.25
PROP-E24F23952DFA,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-1D76ED3D681E,5.15,5.4,4.0,18.25,0.0,0.0,-1.35
PROP-B360EE1B493C,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0
PROP-79B1A052F560,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-37551C38E9AA,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-7B4AA9895A15,6.5,6.75,4.0,19.25,0.0,0.0,0.5
PROP-BA6042D1C977,6.5,6.75,4.0,19.5,0.0,0.25,0.5
PROP-298DAD00551B,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-A04FEA772CC4,4.9,5.15,4.5,18.0,0.0,0.9,0.9
PROP-1310F7F1ADE7,6.25,6.5,4.0,19.5,0.0,0.25,0.0
PROP-AC706A74F4C3,4.0,4.25,4.0,18.0,0.0,0.0,0.0
PROP-28C2C8B920D9,4.0,4.25,4.0,18.0,0.0,0.0,0.0
