property_master_id,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,matched_station_name,matched_station_distance_km
PROP-E7641CA5BDDE,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,11.739
PROP-E8BBAB4BD9FD,252,137,224,252,148.3,CPCB_DEL_RK_Puram,40.63
PROP-157700681B80,184,106,173,184,205.7,CPCB_DEL_RK_Puram,11.639
PROP-8C48FB13E61D,202,108,178,202,209.0,CPCB_DEL_RK_Puram,24.533
PROP-2206F339B89A,220,122,199,220,227.7,CPCB_DEL_RK_Puram,26.931
PROP-91050CC73B1E,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,20.949
PROP-C02F4D4BCC19,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,12.222
PROP-A4D9A0349176,202,108,178,202,209.0,CPCB_DEL_RK_Puram,26.931
PROP-84641BD5411C,103,58,95,103,173.0,CPCB_DEL_RK_Puram,11.097
PROP-EDFC1FA0B6ED,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,31.658
PROP-9EEE4BA2F0CF,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,13.196
PROP-B4EC623C09EA,108,59,97,108,168.0,CPCB_DEL_RK_Puram,5.471
PROP-0535CAF1FAC7,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,26.123
PROP-B49C49503C99,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,37.69
PROP-737058C691EB,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,35.058
PROP-B995BC01E4D5,372,198,324,372,385.7,CPCB_DEL_RK_Puram,35.94
PROP-14D04B065EFF,433,233,381,433,445.0,CPCB_DEL_Anand_Vihar,47.899
PROP-EEB0A10DCBCC,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,12.984
PROP-7BF33A665DCB,202,108,178,202,209.0,CPCB_DEL_RK_Puram,36.811
PROP-127BFE798BE3,376,213,348,376,374.7,CPCB_DEL_RK_Puram,24.533
PROP-0D33B9F918C9,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,7.053
PROP-903170F7CB0F,218,119,196,218,139.0,CPCB_DEL_RK_Puram,23.39
PROP-49D4FAFE2404,252,137,224,252,148.3,CPCB_DEL_RK_Puram,46.086
PROP-E19F9BAD3AE8,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,18.906
PROP-8C1C2089D53A,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,10.582
PROP-3B84C0E541C7,182,105,171,182,201.7,CPCB_DEL_RK_Puram,34.511
PROP-07B3294DA6EF,98,56,91,98,166.0,CPCB_DEL_RK_Puram,7.238
PROP-64CCFBC62641,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,23.536
PROP-F8ABF62903AE,372,198,324,372,385.7,CPCB_DEL_RK_Puram,2.267
PROP-94B272C1C697,182,105,171,182,201.7,CPCB_DEL_RK_Puram,7.238
PROP-108E705E689F,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,21.221
PROP-69C97100740E,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,4.328
PROP-A547147D32EF,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,23.536
PROP-958B701E7728,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,28.759
PROP-8CD5EC64B8C9,110,58,95,110,183.3,CPCB_DEL_Anand_Vihar,23.845
PROP-C8BCFD4FFABE,107,61,101,107,172.3,CPCB_DEL_RK_Puram,16.377
PROP-9F32941833A5,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,37.69
PROP-4F55453B9ED7,372,198,324,372,385.7,CPCB_DEL_RK_Puram,8.498
PROP-00D21E715BA4,232,126,206,232,143.0,CPCB_DEL_RK_Puram,19.158
PROP-6715FA45A16B,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,41.199
PROP-DC78E858B7CB,232,126,206,232,143.0,CPCB_DEL_RK_Puram,18.562
PROP-6B359A4000AA,190,99,162,190,203.0,CPCB_DEL_RK_Puram,22.908
PROP-738B04745052,202,108,178,202,209.0,CPCB_DEL_RK_Puram,3.985
PROP-46ED7963FD46,372,198,324,372,385.7,CPCB_DEL_RK_Puram,11.639
PROP-46C816D1054E,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,21.524
PROP-E2A60BE0FE64,182,105,171,182,201.7,CPCB_DEL_RK_Puram,29.235
PROP-FB7FA2BB14A0,414,225,368,414,389.7,CPCB_DEL_RK_Puram,33.723
PROP-E0385DACF2EC,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,21.524
PROP-FE13381AD603,190,99,162,190,203.0,CPCB_DEL_RK_Puram,5.012
PROP-EEA0F92BFA07,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,18.906
PROP-7D135280347A,391,219,358,391,377.0,CPCB_DEL_RK_Puram,11.097
PROP-162B02D693C3,252,137,224,252,148.3,CPCB_DEL_RK_Puram,23.681
PROP-73D74490A550,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,35.058
PROP-9DD39628BD5C,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,4.328
PROP-26B0E3183C74,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,23.139
PROP-75C5EE92194A,218,119,196,218,139.0,CPCB_DEL_RK_Puram,16.657
PROP-11AB556E1B7F,376,213,348,376,374.7,CPCB_DEL_RK_Puram,26.334
PROP-95D54E473276,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,23.536
PROP-E66E224CEF19,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,4.328
PROP-262EB7B0D771,103,58,95,103,173.0,CPCB_DEL_RK_Puram,2.784
PROP-D1B2F895F2EB,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,30.806
PROP-82D45243A444,232,126,206,232,143.0,CPCB_DEL_RK_Puram,37.711
PROP-8F2A49BC74A3,414,225,368,414,389.7,CPCB_DEL_RK_Puram,14.106
PROP-7F39E980C902,98,56,91,98,166.0,CPCB_DEL_RK_Puram,37.711
PROP-D4467222C0F9,391,219,358,391,377.0,CPCB_DEL_RK_Puram,16.377
PROP-0CBC4854F792,99,56,92,99,169.0,CPCB_DEL_RK_Puram,21.698
PROP-59CBC1D6774B,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,24.97
PROP-B1B675E8142D,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,18.651
PROP-723AFBB2973C,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,29.796
PROP-58B6B62941AD,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,4.328
PROP-44E693DB18FE,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,30.3
PROP-ED813BF821A6,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,40.989
PROP-089E4346BF75,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,29.796
PROP-4AA7684F1488,372,198,324,372,385.7,CPCB_DEL_RK_Puram,38.38
PROP-69C3331D7873,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,34.155
PROP-3A2F20591B14,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,28.979
PROP-0FA6DEC053FD,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,4.328
PROP-943FD95F8EAB,372,198,324,372,385.7,CPCB_DEL_RK_Puram,35.321
PROP-32FC177241AD,218,119,196,218,139.0,CPCB_DEL_RK_Puram,23.39
PROP-AC484A704763,433,233,381,433,445.0,CPCB_DEL_Anand_Vihar,20.494
PROP-C935897EA31C,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,20.494
PROP-EBB27C120F4D,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,13.196
PROP-BC27555666D6,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,11.357
PROP-C9CE9E1BE5F1,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,37.199
PROP-473A60EABD96,98,56,91,98,166.0,CPCB_DEL_RK_Puram,21.193
PROP-AC35FE2E863B,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,4.328
PROP-B1D5055D16F0,190,99,162,190,203.0,CPCB_DEL_RK_Puram,42.018
PROP-4A16392BC138,252,137,224,252,148.3,CPCB_DEL_RK_Puram,25.741
PROP-C4EE8887A689,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,11.739
PROP-536072C845CF,276,151,248,276,173.7,CPCB_DEL_Anand_Vihar,31.658
PROP-D1007B77BD55,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,27.332
PROP-239E25FDEE2E,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,18.149
PROP-2AA7FE5DF11E,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,4.328
PROP-EE42602BC1DA,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,47.899
PROP-B8D7EF8F1CF6,110,58,95,110,183.3,CPCB_DEL_Anand_Vihar,4.328
PROP-0707ECB00886,414,225,368,414,389.7,CPCB_DEL_RK_Puram,29.235
PROP-40B8AAB716B5,433,233,381,433,445.0,CPCB_DEL_Anand_Vihar,4.328
PROP-9C0494989865,252,137,224,252,148.3,CPCB_DEL_RK_Puram,33.826
PROP-5FBE7C83FD8A,107,61,101,107,172.3,CPCB_DEL_RK_Puram,19.158
PROP-BA401F39E109,276,151,248,276,173.7,CPCB_DEL_Anand_Vihar,10.047
PROP-3771E212EE6C,414,225,368,414,389.7,CPCB_DEL_RK_Puram,16.377
PROP-F9E0FF6B4D86,225,123,202,225,146.3,CPCB_DEL_RK_Puram,14.777
PROP-B6A346B955EC,110,58,95,110,183.3,CPCB_DEL_Anand_Vihar,21.923
PROP-3EB3CBE9E9B3,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,15.057
PROP-ABC5A3DB50CB,190,99,162,190,203.0,CPCB_DEL_RK_Puram,31.72
PROP-242E8DAFB0D2,99,56,92,99,169.0,CPCB_DEL_RK_Puram,37.059
PROP-6A6FAAAA871F,107,61,101,107,172.3,CPCB_DEL_RK_Puram,19.372
PROP-A67E3AACE831,202,108,178,202,209.0,CPCB_DEL_RK_Puram,29.235
PROP-8C80456151F1,225,123,202,225,146.3,CPCB_DEL_RK_Puram,7.278
PROP-05F21C0AB51B,220,122,199,220,227.7,CPCB_DEL_RK_Puram,31.72
PROP-8D5ECD736CDD,225,123,202,225,146.3,CPCB_DEL_RK_Puram,21.698
PROP-468179C5D1E4,247,139,228,247,147.7,CPCB_DEL_RK_Puram,33.866
PROP-8AB32E3DCFB2,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,33.155
PROP-BED17B538DE1,391,219,358,391,377.0,CPCB_DEL_RK_Puram,7.238
PROP-DF0C747C508F,107,61,101,107,172.3,CPCB_DEL_RK_Puram,32.155
PROP-8A5AEA8A0508,225,123,202,225,146.3,CPCB_DEL_RK_Puram,25.074
PROP-7B8160A15414,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,31.658
PROP-A7FA60D674BC,110,58,95,110,183.3,CPCB_DEL_Anand_Vihar,17.803
PROP-4CD25030D02F,218,117,192,218,256.0,CPCB_DEL_Anand_Vihar,10.383
PROP-2C5A2A34CE01,232,126,206,232,143.0,CPCB_DEL_RK_Puram,18.456
PROP-B999F27E41BF,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,23.445
PROP-455D9123EBA4,376,213,348,376,374.7,CPCB_DEL_RK_Puram,2.784
PROP-635EB13EA470,182,105,171,182,201.7,CPCB_DEL_RK_Puram,7.238
PROP-6A7EA85260A1,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,16.968
PROP-E3C7480A33D6,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,21.923
PROP-56E474E660FC,376,213,348,376,374.7,CPCB_DEL_RK_Puram,25.741
PROP-C1BCC9332735,391,219,358,391,377.0,CPCB_DEL_RK_Puram,26.883
PROP-06C7A26820EE,108,59,97,108,168.0,CPCB_DEL_RK_Puram,29.235
PROP-23CCF3ECB318,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,29.796
PROP-BD0EFDD55941,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,10.383
PROP-6D810D4607DD,247,139,228,247,147.7,CPCB_DEL_RK_Puram,19.158
PROP-C31DB34FF0D3,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,35.058
PROP-FE554730CDDA,372,198,324,372,385.7,CPCB_DEL_RK_Puram,11.639
PROP-5977E7E1E977,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,17.239
PROP-A44AB0F92F57,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,33.525
PROP-ED6A17A2E494,372,198,324,372,385.7,CPCB_DEL_RK_Puram,40.781
PROP-F510311D1E27,108,59,97,108,168.0,CPCB_DEL_RK_Puram,40.781
PROP-246377AFCB21,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,14.14
PROP-3AB12F84366F,98,56,91,98,166.0,CPCB_DEL_RK_Puram,36.811
PROP-E6A82357ED3E,433,233,381,433,445.0,CPCB_DEL_Anand_Vihar,10.222
PROP-729166C1D8E1,184,106,173,184,205.7,CPCB_DEL_RK_Puram,6.424
PROP-B5E60FCBFC15,232,126,206,232,143.0,CPCB_DEL_RK_Puram,21.193
PROP-E2E4BD34C84D,247,139,228,247,147.7,CPCB_DEL_RK_Puram,21.339
PROP-B4697143CD46,107,61,101,107,172.3,CPCB_DEL_RK_Puram,3.985
PROP-96ACFA82F1E2,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,4.328
PROP-ED067BF8B1C3,376,213,348,376,374.7,CPCB_DEL_RK_Puram,26.931
PROP-C25EC1A65564,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,24.97
PROP-CC63B1AB551F,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,4.328
PROP-3A813D3650D4,247,139,228,247,147.7,CPCB_DEL_RK_Puram,18.132
PROP-AE3A7FB13428,108,59,97,108,168.0,CPCB_DEL_RK_Puram,42.018
PROP-A4D6700F61A1,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,16.194
PROP-8997AD0B9FA7,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,24.97
PROP-12473BF4436D,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,40.989
PROP-5A6427216B41,232,126,206,232,143.0,CPCB_DEL_RK_Puram,31.72
PROP-19031B804DE8,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,17.803
PROP-A88BB4379519,225,123,202,225,146.3,CPCB_DEL_RK_Puram,26.314
PROP-D4C15B7AA86E,103,58,95,103,173.0,CPCB_DEL_RK_Puram,35.321
PROP-DE7E09588887,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,10.047
PROP-975FD8A711E3,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,13.196
PROP-8DFDEBBCF846,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,23.259
PROP-B00E74D0F22D,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,17.803
PROP-8C9CC2A38116,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,18.617
PROP-B599B1954608,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,17.803
PROP-EE6C4F80095E,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,6.903
PROP-19BA84F568AF,182,105,171,182,201.7,CPCB_DEL_RK_Puram,19.872
PROP-6171ED7EF542,218,119,196,218,139.0,CPCB_DEL_RK_Puram,33.826
PROP-BBBD4B496738,103,58,95,103,173.0,CPCB_DEL_RK_Puram,12.541
PROP-B8E54493D89F,247,139,228,247,147.7,CPCB_DEL_RK_Puram,19.158
PROP-F72F006C0A67,252,137,224,252,148.3,CPCB_DEL_RK_Puram,37.384
PROP-B2DC063C2008,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,40.424
PROP-D935080AFBEE,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,10.447
PROP-FD67BD00167E,232,126,206,232,143.0,CPCB_DEL_RK_Puram,7.238
PROP-8D0ACAA3B664,218,119,196,218,139.0,CPCB_DEL_RK_Puram,16.776
PROP-BF4C557C8EAD,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,29.796
PROP-07E92179B7D9,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,41.034
PROP-1B11353AFBFD,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,17.239
PROP-65A568F8C6C3,433,233,381,433,445.0,CPCB_DEL_Anand_Vihar,14.14
PROP-35A2BA103625,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,26.962
PROP-9E416090CD1B,99,56,92,99,169.0,CPCB_DEL_RK_Puram,26.078
PROP-5CF75179CDBB,247,139,228,247,147.7,CPCB_DEL_RK_Puram,18.132
PROP-E6D6484BF620,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,15.057
PROP-05ADBB061371,184,106,173,184,205.7,CPCB_DEL_RK_Puram,26.078
PROP-0EC53738418F,98,56,91,98,166.0,CPCB_DEL_RK_Puram,33.723
PROP-6FBADABA28E7,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,18.115
PROP-91A5C082A239,252,137,224,252,148.3,CPCB_DEL_RK_Puram,27.073
PROP-3B37A88FA0F9,98,56,91,98,166.0,CPCB_DEL_RK_Puram,11.975
PROP-74446614F02A,225,123,202,225,146.3,CPCB_DEL_RK_Puram,35.321
PROP-9024E6B59AD1,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,20.494
PROP-ACFAA860089D,225,123,202,225,146.3,CPCB_DEL_RK_Puram,36.484
PROP-D16FB61DAB5B,107,61,101,107,172.3,CPCB_DEL_RK_Puram,19.158
PROP-278844013E37,99,56,92,99,169.0,CPCB_DEL_RK_Puram,11.639
PROP-28A35C76E09B,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,21.221
PROP-56CD627D0D22,414,225,368,414,389.7,CPCB_DEL_RK_Puram,46.086
PROP-B4C7B87F975E,232,126,206,232,143.0,CPCB_DEL_RK_Puram,35.023
PROP-FF381DEEA212,391,219,358,391,377.0,CPCB_DEL_RK_Puram,5.012
PROP-CC6285CD59CE,372,198,324,372,385.7,CPCB_DEL_RK_Puram,3.085
PROP-22F97124E57E,129,72,118,129,215.0,CPCB_DEL_Anand_Vihar,10.383
PROP-393FC1BCFA2E,225,123,202,225,146.3,CPCB_DEL_RK_Puram,21.193
PROP-ECBEB890E686,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,17.803
PROP-FB5D1AADF739,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,37.69
PROP-E57B6AFA4D1A,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,12.984
PROP-FA075C3B390B,391,219,358,391,377.0,CPCB_DEL_RK_Puram,26.314
PROP-AFD2A272539B,276,151,248,276,173.7,CPCB_DEL_Anand_Vihar,12.984
PROP-5073518DC4C4,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,4.328
PROP-7ED9D16B4A84,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,28.759
PROP-466AF358677D,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,28.98
PROP-0635841F6D3C,218,119,196,218,139.0,CPCB_DEL_RK_Puram,5.107
PROP-08005E9C2B3E,99,56,92,99,169.0,CPCB_DEL_RK_Puram,33.826
PROP-138EA99B7136,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,7.087
PROP-FAFAE77F0095,376,213,348,376,374.7,CPCB_DEL_RK_Puram,7.278
PROP-436EE8E1CBE7,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,10.447
PROP-84F443D9FE7C,103,58,95,103,173.0,CPCB_DEL_RK_Puram,15.892
PROP-D634AA61831A,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,37.69
PROP-877013BCA83A,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,17.803
PROP-16A02F189254,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,40.989
PROP-58E6F72FD497,190,99,162,190,203.0,CPCB_DEL_RK_Puram,9.025
PROP-F5B2923FF5D2,190,99,162,190,203.0,CPCB_DEL_RK_Puram,35.321
PROP-A208C676A6D6,276,151,248,276,173.7,CPCB_DEL_Anand_Vihar,30.3
PROP-195FDAF2FB4E,184,106,173,184,205.7,CPCB_DEL_RK_Puram,35.825
PROP-2BD3DCFC4E20,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,26.123
PROP-9D58F7F27BEA,311,165,271,311,182.7,CPCB_DEL_Anand_Vihar,23.845
PROP-8650D77D03F2,376,213,348,376,374.7,CPCB_DEL_RK_Puram,20.233
PROP-4DD00D1740F9,218,119,196,218,139.0,CPCB_DEL_RK_Puram,7.174
PROP-958AC097DB24,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,23.259
PROP-731A2F56E657,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,22.658
PROP-34A272FE93B7,247,139,228,247,147.7,CPCB_DEL_RK_Puram,9.025
PROP-880CEB87E272,391,219,358,391,377.0,CPCB_DEL_RK_Puram,15.419
PROP-679AC0C9D773,247,139,228,247,147.7,CPCB_DEL_RK_Puram,27.231
PROP-EE1F7B50872B,308,174,285,308,179.0,CPCB_DEL_Anand_Vihar,7.488
PROP-7BC1C7973745,225,123,202,225,146.3,CPCB_DEL_RK_Puram,6.455
PROP-35BB574F9F58,218,117,192,218,256.0,CPCB_DEL_Anand_Vihar,20.395
PROP-17BED5C33315,372,198,324,372,385.7,CPCB_DEL_RK_Puram,32.959
PROP-716C1C3869B8,184,106,173,184,205.7,CPCB_DEL_RK_Puram,3.085
PROP-54B639EB1037,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,11.967
PROP-241ABE4D826E,190,99,162,190,203.0,CPCB_DEL_RK_Puram,25.908
PROP-C95A79983804,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,15.372
PROP-D84C06FCBEC6,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,34.973
PROP-BB84CB2BB38E,108,59,97,108,168.0,CPCB_DEL_RK_Puram,18.562
PROP-4A9B133734C3,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,23.845
PROP-B89B0E1A51C3,419,237,388,419,443.3,CPCB_DEL_Anand_Vihar,28.98
PROP-37C83F24537E,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,20.381
PROP-9EC06CDE3FE5,182,105,171,182,201.7,CPCB_DEL_RK_Puram,5.012
PROP-AD44D7750C5C,99,56,92,99,169.0,CPCB_DEL_RK_Puram,21.339
PROP-7E4E30F5CDFA,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,34.973
PROP-1CD9E0CD67BA,376,213,348,376,374.7,CPCB_DEL_RK_Puram,21.698
PROP-A39B58DD3D8D,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,30.544
PROP-E536BB4B5B21,99,56,92,99,169.0,CPCB_DEL_RK_Puram,12.678
PROP-68F2A808349D,372,198,324,372,385.7,CPCB_DEL_RK_Puram,39.078
PROP-8F3FDCAF7F39,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,10.383
PROP-307C6737242B,220,122,199,220,227.7,CPCB_DEL_RK_Puram,14.406
PROP-F65690F2ABD0,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,34.973
PROP-A7999232B5E4,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,18.617
PROP-66302A7632CF,218,117,192,218,256.0,CPCB_DEL_Anand_Vihar,33.155
PROP-5D265814543E,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,23.536
PROP-8D7EF453F020,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,17.726
PROP-839AF4064A0D,108,59,97,108,168.0,CPCB_DEL_RK_Puram,32.603
PROP-696D6304721C,98,56,91,98,166.0,CPCB_DEL_RK_Puram,23.39
PROP-B68DD5AC1AF2,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,26.717
PROP-A5742665C7B2,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,7.053
PROP-02885E29E6E6,220,122,199,220,227.7,CPCB_DEL_RK_Puram,24.426
PROP-6DECCB0C8BA2,182,105,171,182,201.7,CPCB_DEL_RK_Puram,36.484
PROP-D1F20278616A,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,32.485
PROP-AABFB17B7D65,98,56,91,98,166.0,CPCB_DEL_RK_Puram,21.339
PROP-C4FD0E7AF566,108,59,97,108,168.0,CPCB_DEL_RK_Puram,27.603
PROP-82FB416D268D,202,108,178,202,209.0,CPCB_DEL_RK_Puram,31.671
PROP-1BE7E0CBCE41,428,228,373,428,449.7,CPCB_DEL_Anand_Vihar,28.98
PROP-B69A54FA2B79,247,139,228,247,147.7,CPCB_DEL_RK_Puram,31.96
PROP-A5130E55164A,182,105,171,182,201.7,CPCB_DEL_RK_Puram,11.639
PROP-029C14FB671B,107,61,101,107,172.3,CPCB_DEL_RK_Puram,35.023
PROP-18691DEDBB22,391,219,358,391,377.0,CPCB_DEL_RK_Puram,42.018
PROP-0C83D872A2B6,218,117,192,218,256.0,CPCB_DEL_Anand_Vihar,16.968
PROP-8A7D7FB7C618,225,123,202,225,146.3,CPCB_DEL_RK_Puram,18.562
PROP-3AB4A20C068F,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,23.139
PROP-A2CE2A190D11,107,61,101,107,172.3,CPCB_DEL_RK_Puram,11.639
PROP-CF35A6139A44,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,17.239
PROP-044AB85B66BD,190,99,162,190,203.0,CPCB_DEL_RK_Puram,22.908
PROP-7EB237241262,391,219,358,391,377.0,CPCB_DEL_RK_Puram,18.562
PROP-559ADCEFFC03,107,61,101,107,172.3,CPCB_DEL_RK_Puram,18.562
PROP-FF857BF81E6E,190,99,162,190,203.0,CPCB_DEL_RK_Puram,18.562
PROP-31E29FF66B52,276,151,248,276,173.7,CPCB_DEL_Anand_Vihar,33.525
PROP-879269C215CD,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,26.294
PROP-C86AD0AFD767,218,117,192,218,256.0,CPCB_DEL_Anand_Vihar,21.853
PROP-4CB24B1A7F77,98,56,91,98,166.0,CPCB_DEL_RK_Puram,25.741
PROP-DBBFAE6B0C09,424,221,362,424,434.3,CPCB_DEL_Anand_Vihar,20.949
PROP-E1347252CBE3,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,9.915
PROP-6C1BA666DB5C,121,64,105,121,187.3,CPCB_DEL_Anand_Vihar,30.878
PROP-7F84A31206E7,290,153,250,290,175.7,CPCB_DEL_Anand_Vihar,16.344
PROP-70DFF3D37A56,256,137,225,256,252.3,CPCB_DEL_Anand_Vihar,11.578
PROP-D1ECAC019D3E,110,59,97,110,198.7,CPCB_DEL_Anand_Vihar,26.962
PROP-7CA7DCEACC90,228,126,207,228,239.7,CPCB_DEL_Anand_Vihar,9.132
PROP-22FE79AFEBE4,117,64,106,117,193.0,CPCB_DEL_Anand_Vihar,34.973
PROP-0B513B85D5FC,414,225,368,414,389.7,CPCB_DEL_RK_Puram,46.086
PROP-F72BAAA45BAD,254,132,217,254,260.0,CPCB_DEL_Anand_Vihar,10.383
PROP-F0513E15F390,252,137,224,252,148.3,CPCB_DEL_RK_Puram,25.993
PROP-D0706C8D1125,288,166,272,288,181.7,CPCB_DEL_Anand_Vihar,23.536
PROP-D121AA0C3AAA,190,99,162,190,203.0,CPCB_DEL_RK_Puram,14.406
PROP-F199A2484588,98,56,91,98,166.0,CPCB_DEL_RK_Puram,16.776
PROP-0B1D55847FE5,108,59,97,108,168.0,CPCB_DEL_RK_Puram,16.184
PROP-B3D026B97011,225,126,206,225,259.0,CPCB_DEL_Anand_Vihar,21.853
PROP-235A8C785338,184,106,173,184,205.7,CPCB_DEL_RK_Puram,15.892
