property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p
PROP-2CCA33A58C7F,4500000,Delhi,Dwarka Mor,Apartment,2,2,1,670,2.0,,,,,28.61707911884676,77.11928991908644,3.054,0.725,6.502,1.063,2.466,3.54,3.372,36.9,14947.57,11999.0,20.0,3.1997,21.0,136.95,2.67,12.11,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,25.0,41.0,22,0.682,1,98,56,91,98,166.0,335.0,1.0,,,5.817111159963204,,3.044522437723423,1.435013094166752
PROP-74CBCD6EAC82,4300000,Delhi,Mehrauli,Apartment,3,3,1,1100,3.0,4.0,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,5.5814,13.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,202,108,178,202,209.0,366.667,1.0,,0.75,5.907177637203295,,3.359680701459222,1.8842474886632063
PROP-5CC094684A5D,31000000,Delhi,Sector 12 Dwarka,Apartment,4,4,1,2650,4.0,11.0,,,North-East,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,1.3548,5.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Completed,100.0,30.0,64.0,17,0.882,0,117,64,106,117,193.0,662.5,1.0,,0.364,6.497528853772263,,3.349904087274605,0.8564557981719693
PROP-450D76B79792,8500000,Delhi,Sector 7 Dwarka,Apartment,2,3,1,1100,3.0,4.0,,,,28.3189459170529,77.18420163448518,3.127,8.731,11.492,17.017,7.297,4.593,6.991,18.4,26653.85,25000.0,30.0,3.5294,13.0,133.18,3.0,10.55,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,190,99,162,190,203.0,550.0,1.5,,0.75,6.311734809152915,,3.4339872044851463,1.510589480391497
PROP-E07C28872715,8500000,Delhi,Dallupura,Apartment,2,3,0,1000,2.0,3.0,,,East,28.63049510968214,77.05669990797587,1.958,2.979,10.128,7.135,6.143,5.327,1.069,34.4,41733.14,22000.0,27.78,3.1059,1758.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Completed,100.0,46.0,49.0,12,0.583,0,103,58,95,103,173.0,500.0,1.5,,0.667,6.2166061010848646,,3.359680701459222,1.4124249636971438
PROP-4C1BCAD817DB,12000000,Delhi,Dallupura,Apartment,2,3,0,1250,3.0,3.0,,,North,28.63049510968214,77.05669990797587,1.958,2.979,10.128,7.135,6.143,5.327,1.069,34.4,41733.14,22000.0,27.78,2.2,1758.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,64.7,34.0,22.0,17,0.471,0,202,108,178,202,209.0,625.0,1.5,,1.0,6.439350371100098,,3.359680701459222,1.1631508098056809
PROP-5070F2632016,50000000,Delhi,Sector 12 Dwarka,Apartment,5,3,1,3500,9.0,,,,,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,0.84,5.0,112.76,1.94,8.16,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Completed,100.0,30.0,43.0,16,0.75,0,311,165,271,311,182.7,700.0,0.6,,,6.55250788703459,,3.349904087274605,0.6097655716208943
PROP-21F8813F33C9,2100000,Delhi,Bindapur,Apartment,2,2,1,455,0.0,5.0,,,,28.476855219774567,77.12218747058725,3.152,5.043,6.268,9.153,3.797,2.328,3.261,23.9,10666.67,11000.0,17.08,6.2857,6.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,247,139,228,247,147.7,227.5,1.0,,0.0,5.43153621033426,,2.89480635496403,1.9859135228827764
PROP-985EC3C35604,24000000,Delhi,Sector 13 Rohini,Apartment,3,3,0,1350,5.0,8.0,,,,28.635602685731527,77.0795466345076,3.538,2.158,9.192,5.369,4.278,4.965,3.318,30.5,39875.0,34500.0,31.01,1.725,8.0,112.76,1.94,8.16,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,64.7,34.0,22.0,14,0.786,0,218,119,196,218,139.0,450.0,1.0,,0.625,6.111467339502679,,3.4660483539817717,1.0024684281152074
PROP-107E367F7D54,9500000,Delhi,Sector 1 Dwarka,Apartment,2,2,1,753,2.0,3.0,,,,28.62544998059376,77.4650036588585,5.218,3.246,8.87,13.021,11.205,9.797,3.278,17.3,25000.0,25000.0,26.32,3.1579,1.0,117.53,-0.37,5.52,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,129,72,118,129,215.0,376.5,1.0,,0.667,5.933570568689079,,3.307619034702589,1.4250101391225647
PROP-DEE2C3329428,8500000,Delhi,Mahavir Enclave,Apartment,2,3,1,900,0.0,4.0,,,,28.61454025113573,76.91789049633815,4.922,5.345,8.484,20.295,9.083,5.346,8.746,16.4,18000.0,19000.0,21.33,2.6824,5.0,110.65,2.6,8.38,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,0,Unregistered,,,,0,1.0,0,103,58,95,103,173.0,450.0,1.5,,0.0,6.111467339502679,,3.1059310658520665,1.3035647135208945
PROP-278907261831,15000000,Delhi,Sector 13 Rohini,Apartment,2,3,0,1300,2.0,3.0,,,,28.635602685731527,77.0795466345076,3.538,2.158,9.192,5.369,4.278,4.965,3.318,30.5,39875.0,34500.0,31.01,2.76,8.0,106.63,1.78,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,55.3,38.0,21.0,19,0.421,0,414,225,368,414,389.7,650.0,1.5,,0.667,6.478509642208569,,3.4660483539817717,1.324418957401803
PROP-F1C12B8B2CF5,31000000,Delhi,Sector 12 Dwarka,Apartment,4,4,1,2750,,,,Fully-Furnished,,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,1.3548,5.0,112.76,1.94,8.16,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Completed,100.0,30.0,43.0,16,0.75,0,311,165,271,311,182.7,687.5,1.0,,,6.53451531816871,,3.349904087274605,0.8564557981719693
PROP-91117A4B25DB,3500000,Delhi,Sewak Park,Apartment,2,3,0,900,7.0,,,,,28.798678861229494,77.39949683701374,4.33,3.451,6.54,2.055,17.662,3.582,3.483,23.1,41733.14,22000.0,27.78,7.5429,1758.0,106.63,1.78,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,419,237,388,419,443.3,450.0,1.5,,,6.111467339502679,,3.359680701459222,2.145100528611097
PROP-DF15B66EDC2E,32000000,Delhi,Shalimar Bagh,Apartment,3,3,1,1350,,,,,,28.55450268749169,77.25884835388581,0.298,2.306,3.612,4.351,4.819,3.935,2.628,47.3,22318.18,22000.0,28.75,0.825,11.0,117.92,1.97,8.67,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,63.2,38.0,24.0,7,0.714,0,220,122,199,220,227.7,450.0,1.0,,,6.111467339502679,,3.392829131991639,0.6015799870344548
PROP-F3F1E211012F,13000000,Delhi,Sector 13 Dwarka,Apartment,2,3,1,850,0.0,4.0,,,,28.84556683357673,76.94434888051603,12.697,11.775,9.729,12.243,17.709,12.831,7.538,3.6,33833.33,31000.0,26.03,2.8615,6.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,68.2,44.0,30.0,7,0.857,0,184,106,173,184,205.7,425.0,1.5,,0.0,6.054439346269371,,3.2969473602883563,1.3510557090271815
PROP-C8E8EC644737,16000000,Delhi,Sector 10 Dwarka,Apartment,3,3,0,1300,2.0,3.0,,,,28.482444725365617,77.5407997112632,10.818,13.504,12.911,19.551,4.963,0.907,11.619,13.8,43500.0,42500.0,25.45,3.1875,6.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,76.0,25.0,19.0,16,0.562,0,117,64,106,117,193.0,433.333,1.0,,0.667,6.073811520996733,,3.2752561583043085,1.4321038971511848
PROP-BF7542ECB9A8,16000000,Delhi,Sector 8 Rohini,Apartment,3,3,1,1700,1.0,3.0,,,East,28.79491590415635,76.8929954070717,8.044,11.311,2.705,16.4,11.33,15.886,9.027,9.6,25000.0,25000.0,50.0,1.875,1.0,115.27,1.88,8.27,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,78.3,46.0,36.0,24,0.458,0,376,213,348,376,374.7,566.667,1.0,,0.333,6.341534979193467,,3.9318256327243257,1.0560526742493137
PROP-5DD0259F63AA,31500000,Delhi,Sector 12 Dwarka,Apartment,4,4,1,2150,4.0,10.0,,,,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,1.3333,5.0,140.58,2.24,11.19,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Completed,100.0,30.0,79.0,17,1.0,1,288,166,272,288,181.7,537.5,1.0,,0.4,6.288787496596443,,3.349904087274605,0.8472835745708761
PROP-31F0500C626F,5200000,Delhi,Palam,Apartment,3,3,1,1000,1.0,4.0,,,,28.92840594801182,77.16465005689967,3.346,7.972,6.692,17.083,4.276,12.489,15.641,16.3,13166.67,12500.0,18.33,2.8846,3.0,140.58,2.24,11.19,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,288,166,272,288,181.7,333.333,1.0,,0.25,5.812137502284356,,2.9616582932202395,1.3570200184158954
PROP-6D5972D6F99E,7000000,Delhi,Uttam Nagar,Apartment,3,3,0,900,3.0,3.0,,,,28.42118338749854,77.47113236444922,12.023,10.03,4.389,18.506,4.716,3.422,7.226,10.3,12625.0,12000.0,18.78,2.0571,28.0,117.8,1.67,2.22,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,14.3,49.0,7.0,5,0.8,0,433,233,381,433,445.0,300.0,1.0,,1.0,5.707110264748875,,2.984671326194566,1.117466754182641
PROP-4290185D5158,3000000,Delhi,Dwarka Mor,Apartment,3,3,1,1000,3.0,5.0,,,,28.61707911884676,77.11928991908644,3.054,0.725,6.502,1.063,2.466,3.54,3.372,36.9,14947.57,11999.0,20.0,4.7996,21.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,202,108,178,202,209.0,333.333,1.0,0.85,0.6,5.812137502284356,0.6151856390902334,3.044522437723423,1.7577889496569017
PROP-572FF7D91B44,30000000,Delhi,Moti Nagar,Apartment,3,3,1,1622,22.0,,,,,28.856671742655223,76.89418327614777,12.53,15.514,9.573,17.25,18.197,17.679,4.891,1.9,55181.82,55000.0,40.0,2.2,11.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,66.7,39.0,26.0,18,0.111,0,202,108,178,202,209.0,540.667,1.0,,,6.294651421480154,,3.713572066704308,1.1631508098056809
PROP-0FAB90A61B36,3600000,Delhi,Uttam Nagar,Apartment,2,2,0,650,2.0,4.0,,,,28.42118338749854,77.47113236444922,12.023,10.03,4.389,18.506,4.716,3.422,7.226,10.3,12625.0,12000.0,18.78,4.0,28.0,140.58,2.24,11.19,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,288,166,272,288,181.7,325.0,1.0,,0.5,5.786897381366708,,2.984671326194566,1.6094379124341003
PROP-0CD0BFA9798D,6000000,Delhi,Uttam Nagar,Apartment,3,3,1,900,0.0,4.0,,,,28.42118338749854,77.47113236444922,12.023,10.03,4.389,18.506,4.716,3.422,7.226,10.3,12625.0,12000.0,18.78,2.4,28.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,218,117,192,218,256.0,300.0,1.0,,0.0,5.707110264748875,,2.984671326194566,1.2237754316221157
PROP-B9781698BE6B,23000000,Delhi,Jasola,Apartment,3,3,1,1800,,,,,,28.47124507070969,77.41795616985856,6.546,2.422,5.271,10.974,7.314,7.136,0.479,19.2,62500.0,62500.0,30.54,3.2609,2.0,115.27,1.88,8.27,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,1,Ongoing,54.2,59.0,32.0,10,0.5,0,424,221,362,424,434.3,600.0,1.0,,,6.398594934535208,,3.451256581534892,1.4494804055730548
PROP-F69F1C43F889,1900000,Delhi,Sector 16B Dwarka,Apartment,1,3,0,1000,2.0,,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,15.7895,1.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,218,117,192,218,256.0,1000.0,3.0,,,6.90875477931522,,3.359680701459222,2.820753691015295
PROP-3C483C7F5E0D,1600000,Delhi,Sector 16B Dwarka,Apartment,1,2,0,450,0.0,5.0,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,18.75,1.0,125.67,3.09,8.33,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,276,151,248,276,173.7,450.0,2.0,,0.0,6.111467339502679,,3.359680701459222,2.9831534913471307
PROP-490720C49B4A,1400000,Delhi,Mehrauli,Apartment,1,2,0,405,1.0,4.0,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,17.1429,13.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,247,139,228,247,147.7,405.0,2.0,,0.25,6.0063531596017325,,3.359680701459222,2.8982792996052122
PROP-6E732D01E8F2,1500000,Delhi,Mehrauli,Apartment,1,2,1,495,2.0,4.0,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,16.0,13.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,225,123,202,225,146.3,495.0,2.0,,0.5,6.206575926724928,,3.359680701459222,2.833213344056216
PROP-A3E68BE43A4F,6000000,Delhi,Sector 17 Rohini,Apartment,2,2,1,700,0.0,3.0,,,,28.27871951787243,76.91981990700427,4.977,19.743,11.049,15.506,19.545,15.327,13.076,5.2,16000.0,18000.0,34.19,3.6,3.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,11.8,51.0,6.0,9,0.667,0,202,108,178,202,209.0,350.0,1.0,0.929,0.0,5.860786223465865,0.6570017339235921,3.5607619513334936,1.5260563034950492
PROP-2E110D2F92DC,14000000,Delhi,Sector 12 Dwarka,Apartment,2,3,1,1400,4.0,11.0,,,,28.479515320079667,77.39557904209703,5.329,1.221,6.826,9.139,6.527,7.775,2.845,24.6,46600.0,35000.0,27.5,3.0,5.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,0,Unregistered,,,,0,1.0,0,218,117,192,218,256.0,700.0,1.5,,0.364,6.55250788703459,,3.349904087274605,1.3862943611198906
PROP-8BC24A7BA42F,2500000,Delhi,Chhattarpur,Apartment,2,2,1,765,1.0,3.0,,,,28.912953682719976,77.21763563337183,2.448,6.592,12.423,19.45,10.831,12.141,15.397,17.1,19692.31,18000.0,23.33,8.64,26.0,104.79,2.15,0.0,Declining,6.5,6.75,4.0,19.5,0.0,0.25,0.5,74.1,0.0,0.68,0.0,0,Unregistered,,,,0,1.0,0,308,174,285,308,179.0,382.5,1.0,0.941,0.333,5.949339620807311,0.6632033041868732,3.1917101567954314,2.265921108622454
PROP-6C7CF61A6ADE,2200000,Delhi,Nangli Sakrawati,Apartment,2,2,1,580,2.0,3.0,,,,28.60778980385632,77.54545921660751,13.583,7.106,15.107,19.176,15.355,6.446,5.282,11.4,41733.14,22000.0,27.78,12.0,1758.0,102.25,2.06,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,94.3,35.0,33.0,3,0.667,0,110,58,95,110,183.3,290.0,1.0,,0.667,5.673323267171493,,3.359680701459222,2.5649493574615367
PROP-A31B02AEA6DD,40000000,Delhi,Sector 2 Dwarka,Apartment,4,5,1,4000,8.0,,,,,28.397430646773422,76.96994247269224,4.454,5.956,7.776,5.436,15.68,2.626,7.306,13.8,12000.0,12000.0,26.67,0.36,1.0,117.8,1.67,2.22,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,53.3,60.0,32.0,20,0.7,0,372,198,324,372,385.7,1000.0,1.25,,,6.90875477931522,,3.3203487937988347,0.3074846997479606
PROP-D5C44AF9B556,3200000,Delhi,Sector 24 Rohini,Apartment,2,2,0,400,0.0,4.0,,,,28.709965164285748,77.33005656104366,4.795,9.137,4.702,10.796,10.338,1.373,1.774,23.3,21750.0,21500.0,25.0,8.0625,4.0,122.06,1.24,3.98,Stable,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,117,64,106,117,193.0,200.0,1.0,,0.0,5.303304908059076,,3.258096538021482,2.204145020180793
PROP-3621E705ACB1,13500000,Delhi,Sector 15 Rohini,Apartment,2,3,0,1100,0.0,3.0,,,,28.801119363262845,77.11504255166166,2.541,4.696,7.574,5.284,8.268,4.683,1.885,21.6,9000.0,9000.0,16.36,0.8,1.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,52.8,53.0,28.0,14,0.643,0,218,117,192,218,256.0,550.0,1.5,,0.0,6.311734809152915,,2.854168709232204,0.5877866649021191
PROP-1BF300FCF57B,4500000,Delhi,Mehrauli,Apartment,2,3,1,810,1.0,3.0,,,,28.557439671002843,76.9665274535501,4.01,3.865,1.198,15.203,13.72,7.068,6.75,30.8,20653.85,20000.0,27.78,5.3333,13.0,129.03,2.84,9.57,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,0,Unregistered,,,,0,1.0,0,391,219,358,391,377.0,405.0,1.5,,0.333,6.0063531596017325,,3.359680701459222,1.8458214273265856
PROP-2AEA9790CCFD,16000000,Delhi,Kalkaji Extension,Apartment,4,3,1,2000,3.0,3.0,,,South-East,28.377560261531137,77.36840283493291,14.312,12.784,7.703,19.751,15.56,8.581,2.114,3.9,41733.14,22000.0,27.78,1.65,1758.0,133.18,3.0,10.55,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,190,99,162,190,203.0,500.0,0.75,,1.0,6.2166061010848646,,3.359680701459222,0.9745596399981308
PROP-1263EACFBBB4,2000000,Delhi,Sector 3 Dwarka,Apartment,1,1,0,320,2.0,5.0,,,,28.3207504799394,76.99079175339672,11.834,13.1,2.675,7.657,11.787,8.219,12.417,7.7,27500.0,32000.0,21.03,19.2,4.0,133.18,3.0,10.55,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,190,99,162,190,203.0,320.0,1.0,,0.4,5.771441123130016,,3.092405160814252,3.005682604407159
PROP-40C869CB34EB,11000000,Delhi,Sector 17 Dwarka,Apartment,2,2,0,720,4.0,,,,,28.28769480089526,77.08572468295165,11.247,18.179,8.783,12.038,5.313,14.052,14.403,5.3,45000.0,45000.0,37.5,4.9091,1.0,115.27,1.88,8.27,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,376,213,348,376,374.7,360.0,1.0,,,5.8888779583328805,,3.6506582412937387,1.7764935355576215
PROP-A849C48D7E5A,1600000,Delhi,Sector 16B Dwarka,Apartment,1,1,1,225,1.0,4.0,,,,28.582953672872723,77.31533406058449,2.822,1.606,4.559,5.24,10.427,6.175,1.432,28.2,25000.0,25000.0,27.78,18.75,1.0,120.51,2.09,2.34,Stable,4.0,4.25,3.5,18.0,0.0,0.0,-0.4,83.1,4.27,0.97,3.4,1,Ongoing,78.8,52.0,41.0,88,0.432,2,218,117,192,218,256.0,225.0,1.0,,0.25,5.420534999272286,,3.359680701459222,2.9831534913471307
PROP-A4953794C080,9000000,Delhi,Sector 17 Dwarka,Apartment,2,2,0,720,3.0,4.0,,,,28.28769480089526,77.08572468295165,11.247,18.179,8.783,12.038,5.313,14.052,14.403,5.3,45000.0,45000.0,37.5,6.0,1.0,133.18,3.0,10.55,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,190,99,162,190,203.0,360.0,1.0,,0.75,5.8888779583328805,,3.6506582412937387,1.9459101490553132
PROP-B50FA0834DE1,15000000,Delhi,Jasola,Apartment,2,3,0,1200,3.0,3.0,,,,28.47124507070969,77.41795616985856,6.546,2.422,5.271,10.974,7.314,7.136,0.479,19.2,62500.0,62500.0,30.54,5.0,2.0,112.76,1.94,8.16,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,311,165,271,311,182.7,600.0,1.5,,1.0,6.398594934535208,,3.451256581534892,1.791759469228055
PROP-9C827417E3C3,3200000,Delhi,Bindapur,Apartment,2,2,0,657,1.0,,,,,28.476855219774567,77.12218747058725,3.152,5.043,6.268,9.153,3.797,2.328,3.261,23.9,10666.67,11000.0,17.08,4.125,6.0,125.67,3.09,8.33,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,232,126,206,232,143.0,328.5,1.0,,,5.797576353942562,,2.89480635496403,1.634130525024472
PROP-A3B2D37160CF,10000000,Delhi,Dallupura,Apartment,2,3,1,1050,1.0,3.0,,,,28.63049510968214,77.05669990797587,1.958,2.979,10.128,7.135,6.143,5.327,1.069,34.4,41733.14,22000.0,27.78,2.64,1758.0,117.92,1.97,8.67,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,64.2,53.0,34.0,5,0.2,0,220,122,199,220,227.7,525.0,1.5,,0.333,6.26530121273771,,3.359680701459222,1.2919836816486494
PROP-A72222C2D20A,12500000,Delhi,Sector 18 Dwarka,Apartment,2,3,0,915,0.0,1.0,,,,28.517675264454084,76.9012639920961,4.251,11.019,8.882,14.919,19.519,9.427,4.046,9.3,50000.0,50000.0,27.78,4.8,5.0,117.53,-0.37,5.52,Growth,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,53.4,58.0,31.0,36,0.333,0,107,61,101,107,172.3,457.5,1.5,,0.0,6.127960291696519,,3.359680701459222,1.7578579175523736
PROP-7EC31A018F29,24000000,Delhi,Sector 13 Rohini,Apartment,3,3,0,1200,0.0,4.0,,,,28.635602685731527,77.0795466345076,3.538,2.158,9.192,5.369,4.278,4.965,3.318,30.5,39875.0,34500.0,31.01,1.725,8.0,108.21,1.6,7.81,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,51.7,58.0,30.0,6,0.333,0,202,108,178,202,209.0,400.0,1.0,,0.0,5.993961427306569,,3.4660483539817717,1.0024684281152074
PROP-4F0BEC9DA444,7500000,Delhi,Sector 15 Dwarka,Apartment,3,3,0,1300,1.0,4.0,,,,28.76130545989888,77.04292916546929,3.626,3.858,0.229,5.113,11.503,9.479,3.739,35.8,15666.67,15000.0,17.14,2.4,3.0,100.2,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,182,105,171,182,201.7,433.333,1.0,0.846,0.25,6.073811520996733,0.6130211360806603,2.8981194446869907,1.2237754316221157
PROP-31793EEA82B9,11000000,Delhi,Mayur Vihar,Apartment,3,2,0,729,2.0,4.0,,,,28.29779438017379,77.0088160943605,11.647,15.508,4.089,9.543,10.604,10.621,15.445,5.0,23333.33,19000.0,35.0,2.0727,3.0,117.8,1.67,2.22,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,36.7,49.0,18.0,9,0.667,0,372,198,324,372,385.7,243.0,0.667,,0.5,5.497168225293202,,3.58351893845611,1.1225566539115681
PROP-E51C52BFAEFE,5800000,Delhi,Sector 23 Rohini,Apartment,2,2,1,688,0.0,3.0,,,West,28.28743225762824,76.99091495495061,9.556,16.771,5.66,11.09,12.654,11.875,15.125,3.5,28500.0,27500.0,31.67,5.6897,6.0,115.55,-1.05,2.43,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,0,Unregistered,,,,0,1.0,0,225,123,202,225,146.3,344.0,1.0,,0.0,5.84354441703136,,3.4864572256129787,1.9005690300853302
