property_master_id,price_inr,city,locality,property_type,bhk,bathrooms,balconies,builtup_area_sqft,floor_no,total_floors,parking,furnishing,facing,latitude,longitude,schools_distance_km,hospitals_distance_km,metro_stations_distance_km,railway_stations_distance_km,malls_distance_km,parks_distance_km,transit_stations_distance_km,accessibility_score,avg_monthly_rent,median_monthly_rent,median_rent_per_sqft,rental_yield_pct,rental_listing_count,hist_hpi_market,hist_qoq_growth,hist_yoy_growth,hist_market_regime,repo_rate,bank_rate,CRR,SLR,repo_rate_change,repo_rate_3m_change,repo_rate_12m_change,hist_cpi_index,hist_cpi_yoy_growth,hist_cpi_3m_change,hist_cpi_12m_change,rera_registered,project_status,completion_percent,construction_duration_months,project_age,developer_project_count,developer_completion_rate,developer_lapsed_project_count,aqi,pm25,pm10,aqi_30d_avg,aqi_90d_avg,derived_area_per_bhk,derived_bathrooms_per_bhk,derived_carpet_efficiency,derived_floor_ratio,derived_area_per_bhk_log1p,derived_carpet_efficiency_log1p,derived_rent_per_sqft_log1p,derived_rental_yield_log1p,listing_date,price_per_sqft,target_locality_median_ppsf
PROP-8AA1B32DE8F9,4800000,Mumbai,Naigaon East,Apartment,2,3,0,905,3.0,8.0,,,North,19.093927671996017,72.77827010554599,4.158,1.356,6.615,13.446,3.562,1.454,2.975,35.5,14955.0,13750.0,26.91,3.4375,20.0,136.43,2.35,12.35,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Ongoing,61.7,47.0,29.0,14,0.857,5,40,21,35,40,72.0,452.5,1.5,,0.375,6.116995269555192,,3.328985047548231,1.490091154801534,2022-08-15,5303.87,5738.014999999999
PROP-10E0D279B0CE,9000000,Mumbai,Kandivali West,Apartment,1,2,1,650,2.0,22.0,,,,19.03570281786491,72.8566092185214,5.484,3.364,0.771,3.608,4.122,2.014,0.614,40.0,53571.43,49000.0,59.23,6.5333,28.0,102.81,1.89,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,48.3,58.0,28.0,13,0.462,0,48,26,43,48,75.3,650.0,2.0,,0.091,6.478509642208569,,4.09817056705563,2.01933319282158,2018-08-15,13846.15,18181.82
PROP-791645C6FD03,11000000,Mumbai,Borivali West,Apartment,1,2,1,520,2.0,4.0,,,,18.86840065738881,72.58436989984196,5.908,11.049,7.102,36.068,15.724,6.975,14.855,6.0,42866.67,40000.0,69.09,4.3636,30.0,106.23,1.94,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,74.4,43.0,32.0,5,0.6,0,148,81,133,148,146.3,520.0,2.0,,0.5,6.255750041753367,,4.249780130512233,1.67963539142335,2019-02-15,21153.85,20285.715
PROP-A407B23FFD03,3500000,Mumbai,Goregaon East,Apartment,2,1,0,344,6.0,7.0,,,,19.065598,72.8688535,2.627,2.896,2.462,5.337,6.49,1.554,1.378,41.0,82100.0,60000.0,78.12,20.5714,55.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,93.5,31.0,29.0,4,0.25,0,118,66,108,118,70.3,172.0,0.5,,0.857,5.153291594497779,,4.370965687314457,3.0713683632554227,2019-11-15,10174.42,15517.24
PROP-3205D5117BDA,4000000,Mumbai,Virar East,Apartment,1,2,0,550,0.0,4.0,,,,19.21083156822128,72.68849046769274,2.646,2.206,7.539,25.004,6.693,6.184,4.463,29.6,11000.0,10000.0,18.52,3.0,3.0,136.43,2.35,12.35,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Ongoing,29.1,55.0,16.0,71,0.634,5,40,21,35,40,72.0,550.0,2.0,,0.0,6.311734809152915,,2.9714395809849465,1.3862943611198906,2022-08-15,7272.73,3883.5
PROP-CD682F0CCFA2,11000000,Mumbai,Mira Road East,Apartment,2,3,1,1017,16.0,,,,,19.197998553696173,72.76651439546016,4.522,6.459,1.88,17.115,6.499,7.656,0.273,24.5,102803.9,60000.0,83.05,6.5455,1696.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,0,Unregistered,,,,0,1.0,0,85,48,79,85,90.0,508.5,1.5,,,6.23342985266278,,4.431411859854625,2.0209513590764683,2019-05-15,10816.13,10678.245
PROP-89E16BE9354D,15000000,Mumbai,Andheri East,Apartment,2,3,0,875,2.0,7.0,,,,19.28173735900521,72.65400705301346,8.121,10.685,7.447,32.112,15.351,11.09,3.776,5.8,71837.29,65000.0,78.65,5.2,59.0,136.43,2.35,12.35,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,1,Completed,100.0,27.0,38.0,17,0.941,2,40,21,35,40,72.0,437.5,1.5,0.72,0.286,6.083359811812238,0.5423242908253617,4.3776420363560575,1.824549292051046,2022-08-15,17142.86,19600.64
PROP-41FAE9B9626D,11000000,Mumbai,Chembur,Apartment,1,2,1,585,2.0,3.0,,,,18.906315232149325,72.86368484120804,1.893,3.645,5.375,8.304,7.872,4.088,2.585,26.8,90900.0,69000.0,84.26,7.5273,50.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,43,22,37,43,75.3,585.0,2.0,,0.667,6.373319789577012,,4.445705411337064,2.143272781502937,2021-08-15,18803.42,18838.795
PROP-E3597E085247,29900000,Mumbai,Ghatkopar West,Apartment,3,3,0,1200,9.0,9.0,,,,19.083944629612432,73.13708432520436,6.439,6.388,8.701,13.376,1.666,12.178,4.102,16.1,141250.0,99000.0,91.88,3.9732,8.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,0,Unregistered,,,,0,1.0,0,118,66,108,118,70.3,400.0,1.0,,1.0,5.993961427306569,,4.531308337389636,1.6040634960966456,2019-11-15,24916.67,17916.665
PROP-8F81704F34F5,3200000,Mumbai,Nalasopara East,Apartment,1,2,0,475,4.0,4.0,,,,18.786543532049528,72.73844996914748,0.516,16.391,12.543,24.173,6.548,18.941,5.993,24.9,14333.33,16000.0,16.0,6.0,3.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,85,45,74,85,98.7,475.0,2.0,,1.0,6.16541785423142,,2.833213344056216,1.9459101490553128,2020-05-15,6736.84,4705.88
PROP-13E2244B57E3,14500000,Mumbai,Andheri East,Apartment,2,2,0,751,3.0,,,,,19.28173735900521,72.65400705301346,8.121,10.685,7.447,32.112,15.351,11.09,3.776,5.8,71837.29,65000.0,78.65,5.3793,59.0,136.43,2.35,12.35,Growth,4.9,5.15,4.5,18.0,0.0,0.9,0.9,91.3,6.66,1.9,5.7,0,Unregistered,,,,0,1.0,0,40,21,35,40,72.0,375.5,1.0,,,5.930918047239948,,4.3776420363560575,1.8530583734689143,2022-08-15,19307.59,19600.64
PROP-87988AEB6503,27000000,Mumbai,Agripada,Apartment,2,2,0,600,3.0,,,,,18.926606001288192,73.07854377382833,10.939,3.673,9.976,5.832,6.634,4.31,7.938,13.7,80000.0,80000.0,106.67,3.5556,1.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,0,Unregistered,,,,0,1.0,0,102,56,92,102,105.7,300.0,1.0,,,5.707110264748875,,4.679070993827626,1.516357245418059,2018-05-15,45000.0,45000.0
PROP-E9A87A15A0EA,15000000,Mumbai,Goregaon West,Apartment,2,3,1,830,2.0,16.0,,,,19.06524443831728,73.10679682975544,8.369,4.625,6.342,11.059,5.468,9.417,3.224,14.9,95675.65,95000.0,93.61,7.6,37.0,140.53,3.03,12.7,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Completed,100.0,39.0,41.0,17,1.0,3,121,66,108,121,72.3,415.0,1.5,,0.125,6.030685260261263,,4.549763178716353,2.151762203259462,2022-11-15,18072.29,17333.33
PROP-8EBB583BFF78,21500000,Mumbai,Malad West,Apartment,2,3,0,850,1.0,6.0,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,2.6233,39.0,116.6,2.13,3.06,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,159,89,145,159,149.7,425.0,1.5,,0.167,6.054439346269371,,4.241182857326236,1.2873852127906769,2021-02-15,25294.12,18166.665
PROP-782A69068285,9500000,Mumbai,Kurla East,Apartment,1,2,1,600,3.0,54.0,,,,19.345761435296115,73.03693746324139,9.24,15.163,9.417,18.417,25.946,10.295,2.694,2.1,44750.0,42500.0,64.29,5.3684,8.0,100.9,0.0,0.0,Declining,6.0,6.25,4.0,19.5,0.0,0.0,-0.25,72.2,0.0,0.14,0.0,1,Ongoing,85.2,27.0,23.0,7,0.714,0,102,56,92,102,105.7,600.0,2.0,,0.056,6.398594934535208,,4.178838885198542,1.8513482606397127,2018-05-15,15833.33,16091.27
PROP-CA115E616C97,7300000,Mumbai,Malad West,Apartment,2,1,0,300,3.0,10.0,,,,18.930284498272066,72.93850671974995,1.234,4.515,2.661,4.52,7.993,3.225,1.265,35.6,54833.33,47000.0,68.49,7.726,39.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,43.2,44.0,19.0,15,0.6,0,100,53,88,100,108.7,150.0,0.5,0.833,0.3,5.017279836814924,0.6059539688575679,4.241182857326236,2.1663070747014177,2020-05-15,24333.33,18166.665
PROP-50092C15F737,40000000,Mumbai,Kandivali West,Apartment,3,3,0,1300,17.0,22.0,,,East,19.03570281786491,72.8566092185214,5.484,3.364,0.771,3.608,4.122,2.014,0.614,40.0,53571.43,49000.0,59.23,1.47,28.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,40.0,50.0,20.0,8,0.5,0,41,21,35,41,78.0,433.333,1.0,0.846,0.773,6.073811520996733,0.6130211360806603,4.09817056705563,0.904218150639886,2020-08-15,30769.23,18181.82
PROP-DFAD8498F4E2,10000000,Mumbai,Santacruz East,Apartment,1,2,1,510,8.0,13.0,,,,19.24618629328324,72.95651596176785,2.951,3.474,4.704,11.822,12.519,1.978,2.052,25.8,75611.11,85000.0,80.95,10.2,9.0,124.5,2.7,9.24,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,1,Ongoing,60.3,58.0,35.0,12,0.583,1,103,54,88,103,65.7,510.0,2.0,,0.615,6.236369590203704,,4.406109305189839,2.4159137783010487,2021-11-15,19607.84,19607.84
PROP-10A96A7358CE,65000000,Mumbai,Cuffe Parade,Apartment,3,3,0,1250,2.0,13.0,,,,19.00249226958074,72.61712502004836,7.778,9.874,9.981,28.455,13.206,8.544,4.742,6.6,415000.0,415000.0,208.75,7.6615,2.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,1,Ongoing,85.2,27.0,23.0,12,0.917,0,43,22,37,43,75.3,416.667,1.0,,0.154,6.034684464312237,,5.345916345347316,2.1588879177368585,2021-08-15,52000.0,38500.0
PROP-FBE7EC200BBD,26000000,Mumbai,Andheri West,Apartment,2,3,1,1200,5.0,,,,,19.128300000000003,72.839224,1.451,6.285,8.136,6.966,4.351,3.647,2.263,27.6,116791.67,80000.0,100.6,3.6923,72.0,128.64,3.38,10.58,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.3,6.08,0.11,5.0,1,Completed,100.0,26.0,38.0,8,1.0,2,141,80,131,141,141.0,600.0,1.5,,,6.398594934535208,,4.6210435351443815,1.5459228673661685,2022-02-15,21666.67,22967.03
PROP-273FC454F368,4000000,Mumbai,Virar West,Apartment,1,2,1,750,6.0,,,,,19.239198932264664,72.74402280889723,2.453,6.097,4.843,21.717,9.27,12.033,5.34,24.5,11531.25,11500.0,22.53,3.45,16.0,133.19,3.38,12.23,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,94,50,82,94,96.0,750.0,2.0,,,6.621405651764134,,3.158276202739271,1.4929040961781488,2022-05-15,5333.33,5781.8099999999995
PROP-E0B53443577A,2800000,Mumbai,Chandansar,Apartment,1,2,1,565,1.0,6.0,,,,18.87202687958753,72.73477381487868,5.235,9.363,5.792,21.749,3.012,12.349,6.97,13.4,102803.9,60000.0,83.05,25.7143,1696.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,46.5,43.0,20.0,4,0.5,0,41,21,35,41,78.0,565.0,2.0,,0.167,6.338594078203183,,4.431411859854625,3.2851990025584885,2020-08-15,4955.75,4848.29
PROP-C198DDFBA7C9,8000000,Mumbai,Dahisar West,Apartment,1,2,1,460,1.0,3.0,,,,19.157150666269395,73.0115625953334,4.293,5.373,3.608,4.344,5.011,6.415,6.773,24.1,26000.0,25000.0,56.25,3.75,4.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,1,Ongoing,30.3,33.0,10.0,22,0.455,0,100,53,88,100,108.7,460.0,2.0,,0.333,6.133398042996649,,4.047427642434349,1.55814461804655,2020-05-15,17391.3,16551.72
PROP-CA343789E9F7,30000000,Mumbai,Santacruz West,Apartment,2,3,1,1050,3.0,6.0,,,,18.962552550119497,72.71328076192187,2.202,6.085,3.891,19.39,10.09,3.581,1.766,22.3,147750.0,77500.0,119.7,3.1,20.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,90.9,44.0,40.0,6,0.667,0,116,66,109,116,69.0,525.0,1.5,,0.5,6.26530121273771,,4.793308128103486,1.410986973710262,2019-11-15,28571.43,30615.38
PROP-FEAA87935CD5,17500000,Mumbai,Malad East,Apartment,2,3,1,920,,,1.0,Semi-Furnished,,19.136530749845065,72.61268998234127,1.418,8.045,11.548,30.709,8.416,5.805,8.848,22.8,61193.55,45000.0,76.0,3.0857,31.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,55.3,38.0,21.0,12,0.417,0,85,48,79,85,90.0,460.0,1.5,,,6.133398042996649,,4.343805421853684,1.4074930722608845,2019-05-15,19021.74,19021.74
PROP-2BD5A76DCD03,17400000,Mumbai,Goregaon East,Apartment,2,3,1,920,5.0,20.0,,,,19.065598,72.8688535,2.627,2.896,2.462,5.337,6.49,1.554,1.378,41.0,82100.0,60000.0,78.12,4.1379,55.0,102.81,1.89,0.0,Declining,6.25,6.5,4.0,19.5,0.0,0.25,0.0,73.6,0.0,1.94,0.0,1,Ongoing,55.3,38.0,21.0,11,0.364,0,46,24,39,46,76.7,460.0,1.5,,0.25,6.133398042996649,,4.370965687314457,1.6366444356722862,2018-08-15,18913.04,15517.24
PROP-FDB7C01E397A,15000000,Mumbai,Andheri West,Apartment,2,2,0,650,5.0,,,,,19.128300000000003,72.839224,1.451,6.285,8.136,6.966,4.351,3.647,2.263,27.6,116791.67,80000.0,100.6,6.4,72.0,106.23,1.94,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,0,Unregistered,,,,0,1.0,0,148,81,133,148,146.3,325.0,1.0,,,5.786897381366708,,4.6210435351443815,2.0014800002101243,2019-02-15,23076.92,22967.03
PROP-4D06EBF55699,26500000,Mumbai,Vile Parle East,Apartment,2,3,1,900,6.0,8.0,,,East,19.35356849726505,72.71419344531346,4.114,17.26,8.243,33.132,7.538,16.594,3.315,9.7,101400.0,96000.0,106.67,4.3472,15.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,0,Unregistered,,,,0,1.0,0,41,21,35,41,78.0,450.0,1.5,,0.75,6.111467339502679,,4.679070993827626,1.6765730594189374,2020-08-15,29444.44,28181.82
PROP-7168908E54AA,7600000,Mumbai,Dahisar East,Apartment,1,2,0,500,2.0,7.0,,,,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,3.7895,19.0,133.19,3.38,12.23,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,89.6,7.82,2.63,6.5,0,Unregistered,,,,0,1.0,0,91,50,82,91,95.3,500.0,2.0,,0.286,6.2166061010848646,,3.948933359448243,1.5664260218408097,2022-05-15,15200.0,16742.425
PROP-9A10BB688932,19000000,Mumbai,Vikhroli West,Apartment,2,2,1,770,9.0,19.0,,,,19.30672531493592,72.6090092625994,13.965,15.69,12.521,37.576,19.429,14.049,8.281,1.8,48700.0,56100.0,71.25,3.5432,6.0,107.5,1.15,6.25,Growth,6.0,6.25,4.0,19.25,-0.25,-0.5,0.0,74.4,3.05,1.22,2.2,1,Ongoing,70.7,41.0,29.0,7,0.286,0,85,48,79,85,90.0,385.0,1.0,,0.474,5.955837369464831,,4.2801323269925415,1.5136316095810858,2019-05-15,24675.32,21489.035
PROP-9D2195924369,32500000,Mumbai,Goregaon West,Apartment,3,3,0,1350,5.0,8.0,,,,19.06524443831728,73.10679682975544,8.369,4.625,6.342,11.059,5.468,9.417,3.224,14.9,95675.65,95000.0,93.61,3.5077,37.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,10.0,60.0,6.0,13,0.538,0,47,25,42,47,81.3,450.0,1.0,,0.625,6.111467339502679,,4.549763178716353,1.5057870456046158,2020-08-15,24074.07,17333.33
PROP-F5FFF1EB6E99,9500000,Mumbai,Dahisar East,Apartment,1,2,0,510,18.0,19.0,,,,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,3.0316,19.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,25.0,48.0,12.0,4,0.25,0,47,25,42,47,81.3,510.0,2.0,,0.947,6.236369590203704,,3.948933359448243,1.394163319498586,2020-08-15,18627.45,16742.425
PROP-E020D72A73C9,8000000,Mumbai,Dahisar East,Apartment,1,1,1,370,1.0,,,,,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,3.6,19.0,106.23,1.94,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Ongoing,19.6,56.0,11.0,39,0.154,0,141,80,131,141,150.0,370.0,1.0,,,5.916202062607435,,3.948933359448243,1.5260563034950492,2019-02-15,21621.62,16742.425
PROP-590B303E449E,14000000,Mumbai,Dahisar East,Apartment,2,2,0,668,1.0,17.0,,,North-East,18.98280879391612,72.90814501963229,0.557,1.568,4.603,4.769,4.725,3.875,2.803,44.7,24700.0,24000.0,50.88,2.0571,19.0,112.61,1.72,5.63,Growth,5.15,5.4,4.0,18.25,0.0,0.0,-1.35,79.1,7.62,2.06,5.6,0,Unregistered,,,,0,1.0,0,159,90,148,159,153.0,334.0,1.0,,0.059,5.814130531825066,,3.948933359448243,1.117466754182641,2020-02-15,20958.08,16742.425
PROP-9BB8DC3C4BC7,11000000,Mumbai,Jogeshwari East,Apartment,1,2,1,545,0.0,7.0,,,,19.00478779779028,73.06102020630985,5.576,2.68,6.497,8.896,10.395,5.594,5.926,18.2,288785.71,35000.0,79.55,3.8182,7.0,121.27,2.25,5.39,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,85.6,5.55,3.01,4.5,0,Unregistered,,,,0,1.0,0,51,26,44,51,80.0,545.0,2.0,,0.0,6.302618975744905,,4.388878109622984,1.572400414331537,2021-08-15,20183.49,20869.155
PROP-85A4E08B2A4A,21000000,Mumbai,Worli,Apartment,1,2,0,410,4.0,4.0,,,,19.05936045784715,72.58903694517772,5.241,14.17,9.331,31.622,11.125,14.266,8.038,11.7,409410.26,300000.0,213.0,17.1429,39.0,116.6,2.13,3.06,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,1,Ongoing,65.7,35.0,23.0,13,0.615,0,156,87,143,156,143.0,410.0,2.0,,1.0,6.018593214496234,,5.365976015021851,2.898279299605212,2021-02-15,51219.51,43181.82
PROP-F5C693B630C8,45000000,Mumbai,Kurla West,Apartment,3,3,1,1700,6.0,14.0,,,,18.965671544982253,72.92596235607223,2.89,1.714,5.235,7.367,4.847,2.647,2.644,32.4,58973.68,60000.0,66.67,1.6,19.0,110.41,1.24,5.85,Growth,5.15,5.4,4.0,18.5,-0.25,-0.6,-1.35,77.5,4.59,1.97,3.4,1,Ongoing,51.0,49.0,25.0,15,0.667,0,118,66,108,118,70.3,566.667,1.0,,0.429,6.341534979193467,,4.214642950244135,0.9555114450274363,2019-11-15,26470.59,17055.29
PROP-28394AF87A1C,7500000,Mumbai,Bhayandar East,Apartment,1,2,1,585,7.0,7.0,,,,19.371136824011085,73.10136362710183,16.422,18.901,13.193,21.437,29.933,3.629,7.997,1.8,16750.0,17750.0,23.68,2.84,4.0,124.5,2.7,9.24,Growth,4.0,4.25,4.0,18.0,0.0,0.0,0.0,87.2,4.56,1.87,3.8,0,Unregistered,,,,0,1.0,0,103,54,88,103,65.7,585.0,2.0,,1.0,6.373319789577012,,3.205993199037187,1.3454723665996355,2021-11-15,12820.51,9298.695
PROP-B404B21398BE,7700000,Mumbai,Ghatkopar East,Apartment,1,2,1,400,7.0,7.0,,,,19.07799963047977,72.85360373581791,1.61,1.659,3.943,6.762,6.263,3.069,1.077,40.0,49562.5,40500.0,79.14,6.3117,16.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,100,53,88,100,108.7,400.0,2.0,,1.0,5.993961427306569,,4.383775105207999,1.9894758048637695,2020-05-15,19250.0,22500.0
PROP-ED08CCD44B8E,4950000,Mumbai,Thane West,Apartment,1,2,0,640,5.0,7.0,,,,19.108377,72.86292449999999,2.185,4.877,6.032,4.407,5.73,6.237,0.879,25.2,102803.9,60000.0,83.05,14.5455,1696.0,114.96,0.0,4.89,Stable,4.0,4.25,3.0,18.0,0.0,-0.4,-1.75,81.1,6.71,1.76,5.1,1,Ongoing,36.0,50.0,18.0,4,0.0,0,47,25,42,47,81.3,640.0,2.0,,0.714,6.46302945692067,,4.431411859854625,2.7437712076766227,2020-08-15,7734.38,9005.795
PROP-C3F6C9C06157,12000000,Mumbai,Borivali West,Apartment,1,2,0,545,0.0,7.0,,,,18.86840065738881,72.58436989984196,5.908,11.049,7.102,36.068,15.724,6.975,14.855,6.0,42866.67,40000.0,69.09,4.0,30.0,140.53,3.03,12.7,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,1,Ongoing,36.1,36.0,13.0,26,0.769,5,112,59,96,112,66.0,545.0,2.0,0.734,0.0,6.302618975744905,0.5504308783583501,4.249780130512233,1.6094379124341005,2022-11-15,22018.35,20285.715
PROP-F23E95DB6A33,32000000,Mumbai,Dadar East,Apartment,2,3,1,1400,13.0,22.0,,,,19.17504730499008,72.67325211972683,2.246,3.696,8.036,25.139,5.288,3.878,2.044,29.1,121000.0,53000.0,120.45,1.9875,5.0,114.83,1.85,6.36,Growth,4.4,4.65,3.0,18.0,0.0,-0.75,-1.6,79.7,7.12,0.76,5.3,0,Unregistered,,,,0,1.0,0,85,45,74,85,98.7,700.0,1.5,,0.591,6.55250788703459,,4.799502655448181,1.094436917257629,2020-05-15,22857.14,27971.71
PROP-7A56B7910E89,25100000,Mumbai,Powai,Apartment,2,3,1,910,15.0,17.0,,,,19.088163,72.851057,1.348,2.306,5.093,6.361,7.056,4.222,2.239,35.9,85433.7,71000.0,100.0,3.3944,46.0,108.98,1.4,5.74,Growth,5.75,6.0,4.0,19.0,0.0,-0.25,-0.5,76.0,3.26,2.15,2.4,1,Ongoing,36.4,55.0,20.0,17,0.471,0,44,25,41,44,77.3,455.0,1.5,,0.882,6.1224928095143865,,4.61512051684126,1.4803310030462735,2019-08-15,27582.42,19266.06
PROP-044164B0859D,7500000,Mumbai,Kandivali East,Apartment,1,2,0,450,0.0,7.0,,,,19.23200716712224,73.0307966377622,5.468,2.531,4.002,5.936,13.283,2.353,2.793,24.3,63323.37,62500.0,62.26,10.0,30.0,106.23,1.94,0.0,Declining,6.5,6.75,4.0,19.25,0.0,0.0,0.5,73.5,1.94,-0.81,1.4,1,Completed,100.0,27.0,39.0,9,0.444,0,141,80,131,141,150.0,450.0,2.0,0.851,0.0,6.111467339502679,0.6157260335913605,4.147253217877503,2.3978952727983707,2019-02-15,16666.67,17341.04
PROP-06439C5FA385,22500000,Mumbai,Tardeo,Apartment,2,3,0,875,1.0,7.0,,,,19.141284807556016,72.99203246419327,5.091,3.001,4.516,7.045,4.362,4.862,8.167,24.3,61666.67,75000.0,70.48,4.0,3.0,116.6,2.13,3.06,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,82.3,4.05,-1.32,3.2,0,Unregistered,,,,0,1.0,0,159,89,145,159,149.7,437.5,1.5,,0.143,6.083359811812238,,4.269417690291228,1.6094379124341005,2021-02-15,25714.29,26746.035
PROP-1AF6CE1A6B82,12000000,Mumbai,Mahim,Apartment,2,1,1,325,5.0,7.0,,,,18.793830129972367,72.98786327179178,6.35,1.479,11.0,8.052,8.3,15.895,1.844,20.4,92300.0,54000.0,100.0,5.4,5.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Completed,100.0,27.0,32.0,13,0.538,0,117,65,107,117,71.0,162.5,0.5,,0.714,5.096812990337308,,4.61512051684126,1.8562979903656265,2020-11-15,36923.08,30763.89
PROP-F831E33D8CE1,8900000,Mumbai,Andheri East,Apartment,1,2,0,475,3.0,4.0,,,,19.28173735900521,72.65400705301346,8.121,10.685,7.447,32.112,15.351,11.09,3.776,5.8,71837.29,65000.0,78.65,8.764,59.0,140.53,3.03,12.7,Growth,5.9,6.15,4.5,18.0,0.0,1.0,1.9,93.1,6.77,1.97,5.9,0,Unregistered,,,,0,1.0,0,112,59,96,112,66.0,475.0,2.0,0.842,0.75,6.16541785423142,0.6108519378331151,4.3776420363560575,2.2787021525307134,2022-11-15,18736.84,19600.64
PROP-148FD1CA3A87,10500000,Mumbai,Malad East,Apartment,1,2,0,550,1.0,6.0,,,,19.136530749845065,72.61268998234127,1.418,8.045,11.548,30.709,8.416,5.805,8.848,22.8,61193.55,45000.0,76.0,5.1429,31.0,113.97,-0.92,2.65,Stable,4.0,4.25,3.0,18.0,0.0,0.0,-1.15,83.4,7.61,2.84,5.9,1,Ongoing,69.6,46.0,32.0,6,0.5,0,102,58,95,102,63.7,550.0,2.0,,0.167,6.311734809152915,,4.343805421853684,1.8152969433580977,2020-11-15,19090.91,19021.74
