rera_id,developer,project_name,city,locality,project_status,project_start_date,project_completion_date,total_units,sold_units,unsold_units
RERA-MHA-H8188800,Pundrik,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,276,195,81
RERA-TEL-H1792007,Pundrik,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Ongoing,2019-12-01,2023-11-01,185,129,56
RERA-TEL-H1581319,Pundrik,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Ongoing,2019-08-01,2022-03-01,324,233,91
RERA-KAR-H5935392,Sukhdev,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2012-01-01,2014-01-01,317,237,80
RERA-DEL-H1627405,Sukhdev,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2017-02-01,2020-03-01,211,147,64
RERA-MHA-H7650773,Sukhdev,Legacy Heights Phase 3,Mumbai,Multiple Localities,Ongoing,2017-10-01,2021-07-01,330,247,83
RERA-MHA-H3238173,Sukhdev,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2017-10-01,2021-07-01,88,56,32
RERA-TNR-H5618728,Sukhdev,Legacy Heights Phase 5,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,168,136,32
RERA-MHA-H3607659,Sukhdev,Legacy Heights Phase 6,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,245,220,25
RERA-DEL-H7680646,Red,Legacy Heights Phase 1,Delhi,Multiple Localities,Ongoing,2018-11-01,2022-09-01,210,142,68
RERA-DEL-H8947529,Red,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2013-10-01,2016-07-01,212,167,45
RERA-TEL-H1006464,Red,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,294,246,48
RERA-MHA-H0633872,Red,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2012-09-01,2015-05-01,248,188,60
RERA-KAR-H7565963,DDA,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2015-04-01,2017-07-01,196,148,48
RERA-KAR-H8810530,DDA,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,140,112,28
RERA-TEL-H0818518,DDA,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Ongoing,2018-03-01,2021-05-01,213,168,45
RERA-MHA-H0306635,DDA,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2015-04-01,2017-07-01,244,217,27
RERA-WBR-H8552963,DDA,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2015-12-01,2018-11-01,127,77,50
RERA-DEL-H6824170,DDA,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2014-11-01,2017-09-01,195,171,24
RERA-DEL-H8858503,DDA,Legacy Heights Phase 7,Delhi,Multiple Localities,Ongoing,2019-08-01,2022-03-01,286,251,35
RERA-MHA-H5914900,DDA,Legacy Heights Phase 8,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,103,62,41
RERA-MHA-H6319379,DDA,Legacy Heights Phase 9,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,71,56,15
RERA-TEL-H0712334,DDA,Legacy Heights Phase 10,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,224,176,48
RERA-WBR-H3617779,DDA,Legacy Heights Phase 11,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,285,239,46
RERA-WBR-H9050269,DDA,Legacy Heights Phase 12,Kolkata,Multiple Localities,Completed,2017-02-01,2020-03-01,141,98,43
RERA-TEL-H7531156,Singh,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-05-01,2018-09-01,120,98,22
RERA-DEL-H4041869,Singh,Legacy Heights Phase 2,Delhi,Multiple Localities,Completed,2017-06-01,2019-11-01,226,135,91
RERA-TNR-H0838619,Singh,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2015-08-01,2019-03-01,97,66,31
RERA-MHA-H9236592,Singh,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,136,95,41
RERA-MHA-H9417369,Singh,Legacy Heights Phase 5,Pune,Multiple Localities,Completed,2013-06-01,2016-11-01,322,289,33
RERA-DEL-H0743464,Singh,Legacy Heights Phase 6,Delhi,Multiple Localities,Completed,2012-09-01,2015-05-01,267,162,105
RERA-MHA-H2453069,Singh,Legacy Heights Phase 7,Mumbai,Multiple Localities,Completed,2017-06-01,2019-11-01,269,174,95
RERA-WBR-H4392211,Singh,Legacy Heights Phase 8,Kolkata,Multiple Localities,Completed,2015-12-01,2018-11-01,229,164,65
RERA-DEL-H1443507,Singh,Legacy Heights Phase 9,Delhi,Multiple Localities,Completed,2015-12-01,2018-11-01,88,56,32
RERA-TNR-H3644778,Singh,Legacy Heights Phase 10,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,157,117,40
RERA-TNR-H5506706,Singh,Legacy Heights Phase 11,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,263,215,48
RERA-MHA-H2242711,Singh,Legacy Heights Phase 12,Mumbai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,156,134,22
RERA-WBR-H7683169,Singh,Legacy Heights Phase 13,Kolkata,Multiple Localities,Completed,2013-10-01,2016-07-01,328,232,96
RERA-KAR-H8927979,Partap,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2015-08-01,2019-03-01,258,178,80
RERA-TNR-H7965532,Partap,Legacy Heights Phase 2,Chennai,Multiple Localities,Completed,2016-05-01,2018-09-01,144,120,24
RERA-DEL-H1571643,Partap,Legacy Heights Phase 3,Delhi,Multiple Localities,Completed,2015-12-01,2018-11-01,254,180,74
RERA-MHA-H7198360,Partap,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,329,286,43
RERA-WBR-H2406981,Partap,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2017-06-01,2019-11-01,137,87,50
RERA-TEL-H0926721,Partap,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,160,107,53
RERA-WBR-H8614922,Partap,Legacy Heights Phase 7,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,137,117,20
RERA-KAR-H1773786,Partap,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,327,248,79
RERA-TNR-H5504726,Partap,Legacy Heights Phase 9,Chennai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,183,146,37
RERA-TEL-H4851101,Partap,Legacy Heights Phase 10,Hyderabad,Multiple Localities,Completed,2017-06-01,2019-11-01,67,41,26
RERA-WBR-H3604236,Partap,Legacy Heights Phase 11,Kolkata,Multiple Localities,Completed,2016-05-01,2018-09-01,115,73,42
RERA-TEL-H1935414,Partap,Legacy Heights Phase 12,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,112,95,17
RERA-DEL-H4544178,Partap,Legacy Heights Phase 13,Delhi,Multiple Localities,Completed,2014-03-01,2016-05-01,296,219,77
RERA-WBR-H1994362,Balco,Legacy Heights Phase 1,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,127,87,40
RERA-MHA-H2492256,Balco,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2012-01-01,2014-01-01,195,163,32
RERA-MHA-H2147032,Balco,Legacy Heights Phase 3,Mumbai,Multiple Localities,Completed,2012-09-01,2015-05-01,42,31,11
RERA-WBR-H9844920,Balco,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2012-05-01,2015-09-01,203,148,55
RERA-MHA-H4532088,Balco,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2012-09-01,2015-05-01,321,285,36
RERA-TNR-H0663452,Balco,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2016-01-01,2019-01-01,282,234,48
RERA-TEL-H3316752,Balco,Legacy Heights Phase 7,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,320,198,122
RERA-TNR-H6952192,Balco,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,201,170,31
RERA-TEL-H7022693,Balco,Legacy Heights Phase 9,Hyderabad,Multiple Localities,Ongoing,2017-10-01,2021-07-01,79,59,20
RERA-MHA-H8052977,Balco,Legacy Heights Phase 10,Mumbai,Multiple Localities,Completed,2013-10-01,2016-07-01,241,185,56
RERA-MHA-H4321316,Balco,Legacy Heights Phase 11,Pune,Multiple Localities,Completed,2016-01-01,2019-01-01,214,171,43
RERA-KAR-H9890990,Balco,Legacy Heights Phase 12,Bengaluru,Multiple Localities,Ongoing,2018-11-01,2022-09-01,331,215,116
RERA-TNR-H8759910,Balco,Legacy Heights Phase 13,Chennai,Multiple Localities,Ongoing,2018-07-01,2021-01-01,231,164,67
RERA-KAR-H0948837,Sector,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Ongoing,2017-10-01,2021-07-01,73,44,29
RERA-TEL-H9220924,Sector,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2016-05-01,2018-09-01,132,95,37
RERA-MHA-H5867153,Sector,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2013-02-01,2015-03-01,284,195,89
RERA-KAR-H6591649,Sector,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2013-06-01,2016-11-01,77,54,23
RERA-MHA-H4081274,Sector,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2014-03-01,2016-05-01,126,86,40
RERA-WBR-H2589843,Sector,Legacy Heights Phase 6,Kolkata,Multiple Localities,Completed,2015-08-01,2019-03-01,64,57,7
RERA-MHA-H0238180,Sector,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2016-09-01,2020-05-01,284,198,86
RERA-TNR-H9328249,Sarvahit,Legacy Heights Phase 1,Chennai,Multiple Localities,Completed,2013-02-01,2015-03-01,197,118,79
RERA-MHA-H4343084,Sarvahit,Legacy Heights Phase 2,Mumbai,Multiple Localities,Completed,2016-05-01,2018-09-01,220,189,31
RERA-MHA-H9871534,Sarvahit,Legacy Heights Phase 3,Pune,Multiple Localities,Ongoing,2018-07-01,2021-01-01,192,155,37
RERA-MHA-H8671767,Sarvahit,Legacy Heights Phase 4,Pune,Multiple Localities,Ongoing,2019-12-01,2023-11-01,248,166,82
RERA-WBR-H7912729,Sarvahit,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2013-10-01,2016-07-01,218,180,38
RERA-KAR-H5414802,Sarvahit,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2014-03-01,2016-05-01,322,193,129
RERA-MHA-H3521554,Sarvahit,Legacy Heights Phase 7,Mumbai,Multiple Localities,Completed,2014-11-01,2017-09-01,133,79,54
RERA-WBR-H8279406,Sarvahit,Legacy Heights Phase 8,Kolkata,Multiple Localities,Ongoing,2018-11-01,2022-09-01,122,76,46
RERA-KAR-H4964823,Himgiri,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Ongoing,2019-12-01,2023-11-01,83,74,9
RERA-TEL-H6652873,Himgiri,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,208,176,32
RERA-MHA-H8972196,Himgiri,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2016-01-01,2019-01-01,218,165,53
RERA-TNR-H9795125,Himgiri,Legacy Heights Phase 4,Chennai,Multiple Localities,Ongoing,2017-10-01,2021-07-01,317,250,67
RERA-MHA-H7557474,Himgiri,Legacy Heights Phase 5,Pune,Multiple Localities,Completed,2014-11-01,2017-09-01,220,145,75
RERA-WBR-H0190411,Vikaspuri,Legacy Heights Phase 1,Kolkata,Multiple Localities,Completed,2015-08-01,2019-03-01,315,252,63
RERA-TEL-H7086984,Vikaspuri,Legacy Heights Phase 2,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,184,125,59
RERA-TEL-H4206376,Vikaspuri,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2012-09-01,2015-05-01,75,65,10
RERA-TNR-H2785823,Vikaspuri,Legacy Heights Phase 4,Chennai,Multiple Localities,Ongoing,2019-08-01,2022-03-01,235,166,69
RERA-WBR-H6427954,Vikaspuri,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,251,200,51
RERA-MHA-H4378626,Vikaspuri,Legacy Heights Phase 6,Mumbai,Multiple Localities,Completed,2014-03-01,2016-05-01,194,149,45
RERA-TEL-H3261767,Vikaspuri,Legacy Heights Phase 7,Hyderabad,Multiple Localities,Ongoing,2019-12-01,2023-11-01,255,224,31
RERA-TNR-H8638954,Vikaspuri,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2014-07-01,2018-01-01,189,119,70
RERA-WBR-H3314271,Vikaspuri,Legacy Heights Phase 9,Kolkata,Multiple Localities,Ongoing,2019-08-01,2022-03-01,256,207,49
RERA-DEL-H4524297,Vikaspuri,Legacy Heights Phase 10,Delhi,Multiple Localities,Completed,2013-02-01,2015-03-01,71,49,22
RERA-MHA-H7420110,Vikaspuri,Legacy Heights Phase 11,Mumbai,Multiple Localities,Ongoing,2018-03-01,2021-05-01,277,238,39
RERA-MHA-H9117260,Vikaspuri,Legacy Heights Phase 12,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,52,38,14
RERA-TNR-H6972140,Vikaspuri,Legacy Heights Phase 13,Chennai,Multiple Localities,Completed,2016-01-01,2019-01-01,214,188,26
RERA-TNR-H4790559,Vikaspuri,Legacy Heights Phase 14,Chennai,Multiple Localities,Ongoing,2019-08-01,2022-03-01,153,104,49
RERA-DEL-H0609840,Landmark,Legacy Heights Phase 1,Delhi,Multiple Localities,Completed,2012-05-01,2015-09-01,72,45,27
RERA-MHA-H8066521,Landmark,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2013-10-01,2016-07-01,240,192,48
RERA-TEL-H1430466,Landmark,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2014-03-01,2016-05-01,213,138,75
RERA-WBR-H9940362,Landmark,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2014-07-01,2018-01-01,230,154,76
RERA-MHA-H4771280,Landmark,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2012-09-01,2015-05-01,325,289,36
RERA-MHA-H7594904,Landmark,Legacy Heights Phase 6,Mumbai,Multiple Localities,Completed,2012-05-01,2015-09-01,57,43,14
RERA-TEL-H0582046,Landmark,Legacy Heights Phase 7,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,50,32,18
RERA-TNR-H1927448,Landmark,Legacy Heights Phase 8,Chennai,Multiple Localities,Completed,2012-05-01,2015-09-01,65,56,9
RERA-DEL-H2478804,Landmark,Legacy Heights Phase 9,Delhi,Multiple Localities,Completed,2016-09-01,2020-05-01,308,274,34
RERA-MHA-H4328582,Landmark,Legacy Heights Phase 10,Pune,Multiple Localities,Ongoing,2018-03-01,2021-05-01,204,153,51
RERA-MHA-H9551849,Landmark,Legacy Heights Phase 11,Pune,Multiple Localities,Completed,2013-10-01,2016-07-01,188,157,31
RERA-TEL-H7184300,Vaikunth,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Completed,2016-09-01,2020-05-01,147,113,34
RERA-MHA-H9712151,Vaikunth,Legacy Heights Phase 2,Mumbai,Multiple Localities,Ongoing,2019-12-01,2023-11-01,210,165,45
RERA-TEL-H3131412,Vaikunth,Legacy Heights Phase 3,Hyderabad,Multiple Localities,Completed,2016-01-01,2019-01-01,51,34,17
RERA-DEL-H9070336,Vaikunth,Legacy Heights Phase 4,Delhi,Multiple Localities,Completed,2012-05-01,2015-09-01,143,115,28
RERA-WBR-H5738413,Vaikunth,Legacy Heights Phase 5,Kolkata,Multiple Localities,Completed,2017-02-01,2020-03-01,254,187,67
RERA-KAR-H4535050,Vaikunth,Legacy Heights Phase 6,Bengaluru,Multiple Localities,Completed,2014-11-01,2017-09-01,168,109,59
RERA-KAR-H1419052,Vaikunth,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2016-05-01,2018-09-01,339,267,72
RERA-MHA-H7444956,Baba,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2016-01-01,2019-01-01,239,205,34
RERA-KAR-H8726112,Baba,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Completed,2012-09-01,2015-05-01,153,110,43
RERA-MHA-H5055775,Baba,Legacy Heights Phase 3,Pune,Multiple Localities,Ongoing,2019-08-01,2022-03-01,90,67,23
RERA-KAR-H0278806,Baba,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,65,56,9
RERA-TEL-H5974996,Baba,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Completed,2016-05-01,2018-09-01,225,198,27
RERA-TEL-H4137024,Baba,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2012-01-01,2014-01-01,273,223,50
RERA-MHA-H5373075,Baba,Legacy Heights Phase 7,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,130,106,24
RERA-WBR-H9525475,Baba,Legacy Heights Phase 8,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,242,217,25
RERA-TNR-H2064222,Baba,Legacy Heights Phase 9,Chennai,Multiple Localities,Ongoing,2018-11-01,2022-09-01,315,248,67
RERA-MHA-H3571435,Baba,Legacy Heights Phase 10,Mumbai,Multiple Localities,Completed,2015-04-01,2017-07-01,133,95,38
RERA-WBR-H8269891,Baba,Legacy Heights Phase 11,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,50,34,16
RERA-TNR-H1996708,Sanskirti,Legacy Heights Phase 1,Chennai,Multiple Localities,Completed,2016-09-01,2020-05-01,200,150,50
RERA-MHA-H3788200,Sanskirti,Legacy Heights Phase 2,Pune,Multiple Localities,Completed,2012-09-01,2015-05-01,233,200,33
RERA-MHA-H0938545,Sanskirti,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2013-06-01,2016-11-01,261,182,79
RERA-WBR-H8553641,Sanskirti,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2013-06-01,2016-11-01,252,181,71
RERA-TEL-H8532730,Sanskirti,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Completed,2014-11-01,2017-09-01,202,137,65
RERA-KAR-H6626897,Sweet,Legacy Heights Phase 1,Bengaluru,Multiple Localities,Completed,2013-02-01,2015-03-01,216,194,22
RERA-WBR-H0218817,Sweet,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2013-10-01,2016-07-01,111,84,27
RERA-WBR-H1930517,Sweet,Legacy Heights Phase 3,Kolkata,Multiple Localities,Completed,2017-06-01,2019-11-01,132,83,49
RERA-MHA-H1109413,Sweet,Legacy Heights Phase 4,Mumbai,Multiple Localities,Completed,2017-02-01,2020-03-01,211,185,26
RERA-MHA-H0207521,Anil,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2013-02-01,2015-03-01,247,160,87
RERA-DEL-H9990039,Anil,Legacy Heights Phase 2,Delhi,Multiple Localities,Ongoing,2019-08-01,2022-03-01,290,261,29
RERA-TNR-H4442756,Anil,Legacy Heights Phase 3,Chennai,Multiple Localities,Completed,2016-05-01,2018-09-01,303,218,85
RERA-KAR-H0929523,Anil,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Completed,2015-08-01,2019-03-01,200,140,60
RERA-KAR-H5900691,Anil,Legacy Heights Phase 5,Bengaluru,Multiple Localities,Completed,2015-08-01,2019-03-01,201,172,29
RERA-TNR-H4040685,Anil,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2017-02-01,2020-03-01,309,213,96
RERA-TNR-H7473452,Anil,Legacy Heights Phase 7,Chennai,Multiple Localities,Completed,2016-09-01,2020-05-01,163,143,20
RERA-MHA-H7662907,Anil,Legacy Heights Phase 8,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,182,125,57
RERA-DEL-H7492006,Anil,Legacy Heights Phase 9,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,125,84,41
RERA-TEL-H0160377,Anil,Legacy Heights Phase 10,Hyderabad,Multiple Localities,Completed,2013-10-01,2016-07-01,235,197,38
RERA-DEL-H2787382,Anil,Legacy Heights Phase 11,Delhi,Multiple Localities,Ongoing,2018-07-01,2021-01-01,263,157,106
RERA-MHA-H5063218,Alaknanda,Legacy Heights Phase 1,Pune,Multiple Localities,Completed,2014-07-01,2018-01-01,337,225,112
RERA-WBR-H7610859,Alaknanda,Legacy Heights Phase 2,Kolkata,Multiple Localities,Completed,2015-04-01,2017-07-01,194,124,70
RERA-MHA-H6104352,Alaknanda,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2012-05-01,2015-09-01,211,128,83
RERA-KAR-H5655757,Alaknanda,Legacy Heights Phase 4,Bengaluru,Multiple Localities,Ongoing,2017-10-01,2021-07-01,260,228,32
RERA-MHA-H9150002,Alaknanda,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2014-03-01,2016-05-01,275,200,75
RERA-TNR-H6997708,Alaknanda,Legacy Heights Phase 6,Chennai,Multiple Localities,Completed,2016-05-01,2018-09-01,270,172,98
RERA-KAR-H2604753,Alaknanda,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Completed,2013-06-01,2016-11-01,173,105,68
RERA-KAR-H7986440,Alaknanda,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2012-01-01,2014-01-01,102,83,19
RERA-MHA-H1414297,Gyandeep,Legacy Heights Phase 1,Pune,Multiple Localities,Completed,2013-06-01,2016-11-01,262,191,71
RERA-TNR-H9130462,Gyandeep,Legacy Heights Phase 2,Chennai,Multiple Localities,Ongoing,2018-03-01,2021-05-01,271,216,55
RERA-MHA-H3921152,Gyandeep,Legacy Heights Phase 3,Pune,Multiple Localities,Completed,2012-01-01,2014-01-01,273,242,31
RERA-TEL-H2482537,Gyandeep,Legacy Heights Phase 4,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,247,219,28
RERA-TEL-H4518203,Gyandeep,Legacy Heights Phase 5,Hyderabad,Multiple Localities,Completed,2015-04-01,2017-07-01,201,152,49
RERA-TEL-H5552629,Gyandeep,Legacy Heights Phase 6,Hyderabad,Multiple Localities,Completed,2017-02-01,2020-03-01,172,151,21
RERA-KAR-H9496374,Gyandeep,Legacy Heights Phase 7,Bengaluru,Multiple Localities,Ongoing,2018-07-01,2021-01-01,269,215,54
RERA-MHA-H8274595,Gyandeep,Legacy Heights Phase 8,Pune,Multiple Localities,Completed,2015-04-01,2017-07-01,146,99,47
RERA-TEL-H5560324,Gyandeep,Legacy Heights Phase 9,Hyderabad,Multiple Localities,Completed,2016-01-01,2019-01-01,129,89,40
RERA-WBR-H3070376,Gyandeep,Legacy Heights Phase 10,Kolkata,Multiple Localities,Completed,2012-05-01,2015-09-01,319,245,74
RERA-TEL-H5690352,Gyandeep,Legacy Heights Phase 11,Hyderabad,Multiple Localities,Completed,2012-01-01,2014-01-01,214,169,45
RERA-TEL-H8400455,Gyandeep,Legacy Heights Phase 12,Hyderabad,Multiple Localities,Ongoing,2019-12-01,2023-11-01,42,34,8
RERA-TEL-H2729777,Gyandeep,Legacy Heights Phase 13,Hyderabad,Multiple Localities,Completed,2013-06-01,2016-11-01,321,282,39
RERA-DEL-H4397479,Gyandeep,Legacy Heights Phase 14,Delhi,Multiple Localities,Ongoing,2019-04-01,2022-07-01,62,49,13
RERA-TEL-H8164038,Block,Legacy Heights Phase 1,Hyderabad,Multiple Localities,Ongoing,2018-07-01,2021-01-01,251,215,36
RERA-KAR-H7558254,Block,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Ongoing,2018-03-01,2021-05-01,130,111,19
RERA-KAR-H1473367,Block,Legacy Heights Phase 3,Bengaluru,Multiple Localities,Ongoing,2019-12-01,2023-11-01,116,78,38
RERA-WBR-H7519253,Block,Legacy Heights Phase 4,Kolkata,Multiple Localities,Completed,2017-06-01,2019-11-01,158,110,48
RERA-MHA-H3608117,Block,Legacy Heights Phase 5,Mumbai,Multiple Localities,Completed,2017-06-01,2019-11-01,239,169,70
RERA-MHA-H6564766,Block,Legacy Heights Phase 6,Pune,Multiple Localities,Ongoing,2018-03-01,2021-05-01,325,234,91
RERA-DEL-H4839973,Block,Legacy Heights Phase 7,Delhi,Multiple Localities,Ongoing,2017-10-01,2021-07-01,302,229,73
RERA-KAR-H0232913,Block,Legacy Heights Phase 8,Bengaluru,Multiple Localities,Completed,2013-10-01,2016-07-01,70,60,10
RERA-MHA-H8959301,Block,Legacy Heights Phase 9,Mumbai,Multiple Localities,Completed,2017-06-01,2019-11-01,199,129,70
RERA-MHA-H3287191,Block,Legacy Heights Phase 10,Pune,Multiple Localities,Ongoing,2019-04-01,2022-07-01,62,47,15
RERA-MHA-H6419644,Sristhi,Legacy Heights Phase 1,Mumbai,Multiple Localities,Completed,2016-05-01,2018-09-01,316,218,98
RERA-KAR-H2868343,Sristhi,Legacy Heights Phase 2,Bengaluru,Multiple Localities,Ongoing,2019-08-01,2022-03-01,236,193,43
RERA-DEL-H5092536,Sristhi,Legacy Heights Phase 3,Delhi,Multiple Localities,Completed,2012-09-01,2015-05-01,212,131,81
